Fecha,variable,Medio_pago,Sucursal,Factura
2024-01-09,Laptops,Efectivo,Sucursal Sur,FAC000410
2024-01-09,Laptops,Billetera digital,Sucursal Sur,FAC000411
2024-01-09,Laptops,Efectivo,Sucursal Este,FAC000412
2024-01-09,Laptops,Efectivo,Sucursal Este,FAC000413
2024-01-09,Laptops,Efectivo,Sucursal Norte,FAC000414
2024-01-09,Laptops,Billetera digital,Sucursal Sur,FAC000415
2024-01-09,Laptops,Efectivo,Sucursal Este,FAC000416
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000417
2024-01-09,Laptops,Efectivo,Sucursal Sur,FAC000418
2024-01-09,Laptops,Efectivo,Sucursal Este,FAC000419
2024-01-09,Laptops,Billetera digital,Sucursal Sur,FAC000420
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000421
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000422
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000423
2024-01-09,Laptops,Efectivo,Sucursal Centro,FAC000424
2024-01-09,Laptops,Efectivo,Sucursal Este,FAC000425
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000426
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000427
2024-01-09,Laptops,Billetera digital,Sucursal Centro,FAC000428
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000429
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000430
2024-01-09,Laptops,PayPal,Sucursal Centro,FAC000431
2024-01-09,Laptops,Efectivo,Sucursal Centro,FAC000432
2024-01-09,Laptops,Efectivo,Sucursal Este,FAC000433
2024-01-09,Laptops,PayPal,Sucursal Centro,FAC000434
2024-01-09,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000435
2024-01-09,Laptops,Billetera digital,Sucursal Norte,FAC000436
2024-01-09,Laptops,Efectivo,Sucursal Norte,FAC000437
2024-01-09,Laptops,Efectivo,Sucursal Sur,FAC000438
2024-01-09,Laptops,Efectivo,Sucursal Sur,FAC000439
2024-01-09,Laptops,Efectivo,Sucursal Sur,FAC000440
2024-01-09,Laptops,Efectivo,Sucursal Norte,FAC000441
2024-01-09,Laptops,Efectivo,Sucursal Centro,FAC000442
2024-01-10,Laptops,Efectivo,Sucursal Norte,FAC000443
2024-01-10,Laptops,Efectivo,Sucursal Norte,FAC000444
2024-01-10,Laptops,Efectivo,Sucursal Este,FAC000445
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000446
2024-01-10,Laptops,PayPal,Sucursal Este,FAC000447
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000448
2024-01-10,Laptops,PayPal,Sucursal Sur,FAC000449
2024-01-10,Laptops,PayPal,Sucursal Este,FAC000450
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000451
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000452
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000453
2024-01-10,Laptops,Efectivo,Sucursal Este,FAC000454
2024-01-10,Laptops,Billetera digital,Sucursal Norte,FAC000455
2024-01-10,Laptops,Efectivo,Sucursal Norte,FAC000456
2024-01-10,Laptops,Billetera digital,Sucursal Norte,FAC000457
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000458
2024-01-10,Laptops,Billetera digital,Sucursal Norte,FAC000459
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000460
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000461
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000462
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000463
2024-01-10,Laptops,Efectivo,Sucursal Este,FAC000464
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000465
2024-01-10,Laptops,Billetera digital,Sucursal Sur,FAC000466
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000467
2024-01-10,Laptops,Billetera digital,Sucursal Centro,FAC000468
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000469
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000470
2024-01-10,Laptops,Efectivo,Sucursal Norte,FAC000471
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000472
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000473
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000474
2024-01-10,Laptops,Efectivo,Sucursal Este,FAC000475
2024-01-10,Laptops,Billetera digital,Sucursal Sur,FAC000476
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000477
2024-01-10,Laptops,PayPal,Sucursal Centro,FAC000478
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000479
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000480
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000481
2024-01-10,Laptops,Billetera digital,Sucursal Este,FAC000482
2024-01-10,Laptops,Billetera digital,Sucursal Sur,FAC000483
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000484
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000485
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000486
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000487
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000488
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000489
2024-01-10,Laptops,Billetera digital,Sucursal Sur,FAC000490
2024-01-10,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000491
2024-01-10,Laptops,Efectivo,Sucursal Sur,FAC000492
2024-01-10,Laptops,Efectivo,Sucursal Norte,FAC000493
2024-01-10,Laptops,Efectivo,Sucursal Centro,FAC000494
2024-01-10,Laptops,Efectivo,Sucursal Este,FAC000495
2024-01-11,Laptops,Billetera digital,Sucursal Norte,FAC000496
2024-01-11,Laptops,Efectivo,Sucursal Sur,FAC000497
2024-01-11,Laptops,Billetera digital,Sucursal Sur,FAC000498
2024-01-11,Laptops,Efectivo,Sucursal Este,FAC000499
2024-01-11,Laptops,Billetera digital,Sucursal Centro,FAC000500
2024-01-11,Laptops,Efectivo,Sucursal Este,FAC000501
2024-01-11,Laptops,Billetera digital,Sucursal Este,FAC000502
2024-01-11,Laptops,Billetera digital,Sucursal Este,FAC000503
2024-01-11,Laptops,Efectivo,Sucursal Este,FAC000504
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000505
2024-01-11,Laptops,Efectivo,Sucursal Centro,FAC000506
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000507
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000508
2024-01-11,Laptops,Efectivo,Sucursal Centro,FAC000509
2024-01-11,Laptops,Efectivo,Sucursal Este,FAC000510
2024-01-11,Laptops,Efectivo,Sucursal Sur,FAC000511
2024-01-11,Laptops,PayPal,Sucursal Sur,FAC000512
2024-01-11,Laptops,Efectivo,Sucursal Sur,FAC000513
2024-01-11,Laptops,Billetera digital,Sucursal Centro,FAC000514
2024-01-11,Laptops,Efectivo,Sucursal Centro,FAC000515
2024-01-11,Laptops,Billetera digital,Sucursal Sur,FAC000516
2024-01-11,Laptops,Efectivo,Sucursal Este,FAC000517
2024-01-11,Laptops,Billetera digital,Sucursal Este,FAC000518
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000519
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000520
2024-01-11,Laptops,PayPal,Sucursal Norte,FAC000521
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000522
2024-01-11,Laptops,Efectivo,Sucursal Sur,FAC000523
2024-01-11,Laptops,PayPal,Sucursal Norte,FAC000524
2024-01-11,Laptops,Billetera digital,Sucursal Norte,FAC000525
2024-01-11,Laptops,Efectivo,Sucursal Sur,FAC000526
2024-01-11,Laptops,PayPal,Sucursal Sur,FAC000527
2024-01-11,Laptops,Billetera digital,Sucursal Este,FAC000528
2024-01-11,Laptops,PayPal,Sucursal Norte,FAC000529
2024-01-11,Laptops,Efectivo,Sucursal Centro,FAC000530
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000531
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000532
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000533
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000534
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000535
2024-01-11,Laptops,Efectivo,Sucursal Centro,FAC000536
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000537
2024-01-11,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000538
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000539
2024-01-11,Laptops,PayPal,Sucursal Este,FAC000540
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000541
2024-01-11,Laptops,Efectivo,Sucursal Norte,FAC000542
2024-01-11,Laptops,Efectivo,Sucursal Este,FAC000543
2024-01-11,Laptops,Efectivo,Sucursal Sur,FAC000544
2024-01-11,Laptops,Efectivo,Sucursal Centro,FAC000545
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000546
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000547
2024-01-12,Laptops,Billetera digital,Sucursal Norte,FAC000548
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000549
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000550
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000551
2024-01-12,Laptops,Billetera digital,Sucursal Este,FAC000552
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000553
2024-01-12,Laptops,PayPal,Sucursal Norte,FAC000554
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000555
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000556
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000557
2024-01-12,Laptops,Billetera digital,Sucursal Este,FAC000558
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000559
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000560
2024-01-12,Laptops,PayPal,Sucursal Centro,FAC000561
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000562
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000563
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000564
2024-01-12,Laptops,Billetera digital,Sucursal Este,FAC000565
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000566
2024-01-12,Laptops,Billetera digital,Sucursal Este,FAC000567
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000568
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000569
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000570
2024-01-12,Laptops,PayPal,Sucursal Este,FAC000571
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000572
2024-01-12,Laptops,PayPal,Sucursal Sur,FAC000573
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000574
2024-01-12,Laptops,Efectivo,Sucursal Norte,FAC000575
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000576
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000577
2024-01-12,Laptops,PayPal,Sucursal Norte,FAC000578
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000579
2024-01-12,Laptops,Billetera digital,Sucursal Norte,FAC000580
2024-01-12,Laptops,PayPal,Sucursal Centro,FAC000581
2024-01-12,Laptops,Efectivo,Sucursal Este,FAC000582
2024-01-12,Laptops,Efectivo,Sucursal Sur,FAC000583
2024-01-12,Laptops,Efectivo,Sucursal Norte,FAC000584
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000585
2024-01-12,Laptops,Efectivo,Sucursal Norte,FAC000586
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000587
2024-01-12,Laptops,PayPal,Sucursal Este,FAC000588
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000589
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000590
2024-01-12,Laptops,PayPal,Sucursal Este,FAC000591
2024-01-12,Laptops,Efectivo,Sucursal Centro,FAC000592
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000593
2024-01-12,Laptops,Billetera digital,Sucursal Centro,FAC000594
2024-01-12,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000595
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000596
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000597
2024-01-13,Laptops,Efectivo,Sucursal Este,FAC000598
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000599
2024-01-13,Laptops,Efectivo,Sucursal Este,FAC000600
2024-01-13,Laptops,Efectivo,Sucursal Norte,FAC000601
2024-01-13,Laptops,Efectivo,Sucursal Norte,FAC000602
2024-01-13,Laptops,Billetera digital,Sucursal Este,FAC000603
2024-01-13,Laptops,Efectivo,Sucursal Norte,FAC000604
2024-01-13,Laptops,Billetera digital,Sucursal Sur,FAC000605
2024-01-13,Laptops,Efectivo,Sucursal Sur,FAC000606
2024-01-13,Laptops,Billetera digital,Sucursal Centro,FAC000607
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000608
2024-01-13,Laptops,PayPal,Sucursal Sur,FAC000609
2024-01-13,Laptops,Efectivo,Sucursal Norte,FAC000610
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000611
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000612
2024-01-13,Laptops,Efectivo,Sucursal Este,FAC000613
2024-01-13,Laptops,PayPal,Sucursal Sur,FAC000614
2024-01-13,Laptops,Efectivo,Sucursal Centro,FAC000615
2024-01-13,Laptops,Efectivo,Sucursal Norte,FAC000616
2024-01-13,Laptops,PayPal,Sucursal Sur,FAC000617
2024-01-13,Laptops,Billetera digital,Sucursal Centro,FAC000618
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000619
2024-01-13,Laptops,Efectivo,Sucursal Centro,FAC000620
2024-01-13,Laptops,Billetera digital,Sucursal Centro,FAC000621
2024-01-13,Laptops,PayPal,Sucursal Norte,FAC000622
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000623
2024-01-13,Laptops,Billetera digital,Sucursal Sur,FAC000624
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000625
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000626
2024-01-13,Laptops,PayPal,Sucursal Norte,FAC000627
2024-01-13,Laptops,Billetera digital,Sucursal Centro,FAC000628
2024-01-13,Laptops,Efectivo,Sucursal Centro,FAC000629
2024-01-13,Laptops,Efectivo,Sucursal Centro,FAC000630
2024-01-13,Laptops,Efectivo,Sucursal Sur,FAC000631
2024-01-13,Laptops,Efectivo,Sucursal Sur,FAC000632
2024-01-13,Laptops,Billetera digital,Sucursal Centro,FAC000633
2024-01-13,Laptops,Efectivo,Sucursal Norte,FAC000634
2024-01-13,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000635
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000636
2024-01-14,Laptops,Efectivo,Sucursal Este,FAC000637
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000638
2024-01-14,Laptops,Billetera digital,Sucursal Este,FAC000639
2024-01-14,Laptops,Billetera digital,Sucursal Centro,FAC000640
2024-01-14,Laptops,Efectivo,Sucursal Sur,FAC000641
2024-01-14,Laptops,Efectivo,Sucursal Centro,FAC000642
2024-01-14,Laptops,Billetera digital,Sucursal Este,FAC000643
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000644
2024-01-14,Laptops,Billetera digital,Sucursal Norte,FAC000645
2024-01-14,Laptops,Efectivo,Sucursal Centro,FAC000646
2024-01-14,Laptops,Efectivo,Sucursal Centro,FAC000647
2024-01-14,Laptops,PayPal,Sucursal Este,FAC000648
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000649
2024-01-14,Laptops,Efectivo,Sucursal Centro,FAC000650
2024-01-14,Laptops,Efectivo,Sucursal Norte,FAC000651
2024-01-14,Laptops,Billetera digital,Sucursal Este,FAC000652
2024-01-14,Laptops,Efectivo,Sucursal Sur,FAC000653
2024-01-14,Laptops,PayPal,Sucursal Este,FAC000654
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000655
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000656
2024-01-14,Laptops,Efectivo,Sucursal Sur,FAC000657
2024-01-14,Laptops,Efectivo,Sucursal Norte,FAC000658
2024-01-14,Laptops,Efectivo,Sucursal Centro,FAC000659
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000660
2024-01-14,Laptops,Efectivo,Sucursal Este,FAC000661
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000662
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000663
2024-01-14,Laptops,Efectivo,Sucursal Sur,FAC000664
2024-01-14,Laptops,Billetera digital,Sucursal Norte,FAC000665
2024-01-14,Laptops,Efectivo,Sucursal Sur,FAC000666
2024-01-14,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000667
2024-01-15,Laptops,Efectivo,Sucursal Norte,FAC000668
2024-01-15,Laptops,Billetera digital,Sucursal Sur,FAC000669
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000670
2024-01-15,Laptops,Billetera digital,Sucursal Este,FAC000671
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000672
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000673
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000674
2024-01-15,Laptops,Efectivo,Sucursal Sur,FAC000675
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000676
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000677
2024-01-15,Laptops,Billetera digital,Sucursal Sur,FAC000678
2024-01-15,Laptops,Efectivo,Sucursal Sur,FAC000679
2024-01-15,Laptops,Efectivo,Sucursal Norte,FAC000680
2024-01-15,Laptops,PayPal,Sucursal Centro,FAC000681
2024-01-15,Laptops,Efectivo,Sucursal Sur,FAC000682
2024-01-15,Laptops,PayPal,Sucursal Centro,FAC000683
2024-01-15,Laptops,PayPal,Sucursal Norte,FAC000684
2024-01-15,Laptops,Efectivo,Sucursal Norte,FAC000685
2024-01-15,Laptops,PayPal,Sucursal Centro,FAC000686
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000687
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000688
2024-01-15,Laptops,Billetera digital,Sucursal Centro,FAC000689
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000690
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000691
2024-01-15,Laptops,PayPal,Sucursal Este,FAC000692
2024-01-15,Laptops,Billetera digital,Sucursal Este,FAC000693
2024-01-15,Laptops,Efectivo,Sucursal Sur,FAC000694
2024-01-15,Laptops,Efectivo,Sucursal Este,FAC000695
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000696
2024-01-15,Laptops,Billetera digital,Sucursal Centro,FAC000697
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000698
2024-01-15,Laptops,Efectivo,Sucursal Este,FAC000699
2024-01-15,Laptops,Efectivo,Sucursal Norte,FAC000700
2024-01-15,Laptops,PayPal,Sucursal Norte,FAC000701
2024-01-15,Laptops,Billetera digital,Sucursal Sur,FAC000702
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000703
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000704
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000705
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000706
2024-01-15,Laptops,PayPal,Sucursal Sur,FAC000707
2024-01-15,Laptops,Efectivo,Sucursal Este,FAC000708
2024-01-15,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000709
2024-01-15,Laptops,Efectivo,Sucursal Norte,FAC000710
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000711
2024-01-15,Laptops,Billetera digital,Sucursal Este,FAC000712
2024-01-15,Laptops,Efectivo,Sucursal Centro,FAC000713
2024-01-15,Laptops,Billetera digital,Sucursal Centro,FAC000714
2024-01-16,Laptops,PayPal,Sucursal Centro,FAC000715
2024-01-16,Laptops,Billetera digital,Sucursal Este,FAC000716
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000717
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000718
2024-01-16,Laptops,Billetera digital,Sucursal Sur,FAC000719
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000720
2024-01-16,Laptops,Billetera digital,Sucursal Este,FAC000721
2024-01-16,Laptops,Billetera digital,Sucursal Sur,FAC000722
2024-01-16,Laptops,Billetera digital,Sucursal Norte,FAC000723
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000724
2024-01-16,Laptops,Efectivo,Sucursal Norte,FAC000725
2024-01-16,Laptops,Efectivo,Sucursal Norte,FAC000726
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000727
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000728
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000729
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000730
2024-01-16,Laptops,Billetera digital,Sucursal Norte,FAC000731
2024-01-16,Laptops,Billetera digital,Sucursal Sur,FAC000732
2024-01-16,Laptops,Billetera digital,Sucursal Norte,FAC000733
2024-01-16,Laptops,Efectivo,Sucursal Norte,FAC000734
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000735
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000736
2024-01-16,Laptops,Billetera digital,Sucursal Este,FAC000737
2024-01-16,Laptops,Efectivo,Sucursal Este,FAC000738
2024-01-16,Laptops,Efectivo,Sucursal Centro,FAC000739
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000740
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000741
2024-01-16,Laptops,Billetera digital,Sucursal Sur,FAC000742
2024-01-16,Laptops,Efectivo,Sucursal Este,FAC000743
2024-01-16,Laptops,Billetera digital,Sucursal Centro,FAC000744
2024-01-16,Laptops,Efectivo,Sucursal Norte,FAC000745
2024-01-16,Laptops,Billetera digital,Sucursal Este,FAC000746
2024-01-16,Laptops,Billetera digital,Sucursal Este,FAC000747
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000748
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000749
2024-01-16,Laptops,Efectivo,Sucursal Norte,FAC000750
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000751
2024-01-16,Laptops,Efectivo,Sucursal Este,FAC000752
2024-01-16,Laptops,Billetera digital,Sucursal Sur,FAC000753
2024-01-16,Laptops,PayPal,Sucursal Centro,FAC000754
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000755
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000756
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000757
2024-01-16,Laptops,Efectivo,Sucursal Norte,FAC000758
2024-01-16,Laptops,Efectivo,Sucursal Este,FAC000759
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000760
2024-01-16,Laptops,Billetera digital,Sucursal Norte,FAC000761
2024-01-16,Laptops,PayPal,Sucursal Centro,FAC000762
2024-01-16,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000763
2024-01-16,Laptops,Efectivo,Sucursal Sur,FAC000764
2024-01-16,Laptops,PayPal,Sucursal Este,FAC000765
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000766
2024-01-17,Laptops,Efectivo,Sucursal Este,FAC000767
2024-01-17,Laptops,PayPal,Sucursal Este,FAC000768
2024-01-17,Laptops,Billetera digital,Sucursal Norte,FAC000769
2024-01-17,Laptops,Billetera digital,Sucursal Sur,FAC000770
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000771
2024-01-17,Laptops,PayPal,Sucursal Norte,FAC000772
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000773
2024-01-17,Laptops,Billetera digital,Sucursal Sur,FAC000774
2024-01-17,Laptops,Billetera digital,Sucursal Sur,FAC000775
2024-01-17,Laptops,Billetera digital,Sucursal Este,FAC000776
2024-01-17,Laptops,Efectivo,Sucursal Sur,FAC000777
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Sur,FAC000778
2024-01-17,Laptops,Efectivo,Sucursal Norte,FAC000779
2024-01-17,Laptops,PayPal,Sucursal Este,FAC000780
2024-01-17,Laptops,Efectivo,Sucursal Sur,FAC000781
2024-01-17,Laptops,Efectivo,Sucursal Sur,FAC000782
2024-01-17,Laptops,Efectivo,Sucursal Este,FAC000783
2024-01-17,Laptops,Billetera digital,Sucursal Sur,FAC000784
2024-01-17,Laptops,Billetera digital,Sucursal Norte,FAC000785
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Norte,FAC000786
2024-01-17,Laptops,Efectivo,Sucursal Este,FAC000787
2024-01-17,Laptops,Efectivo,Sucursal Norte,FAC000788
2024-01-17,Laptops,Efectivo,Sucursal Centro,FAC000789
2024-01-17,Laptops,PayPal,Sucursal Norte,FAC000790
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000791
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Centro,FAC000792
2024-01-17,Laptops,PayPal,Sucursal Centro,FAC000793
2024-01-17,Laptops,Tarjeta de Crédito,Sucursal Este,FAC000794
2024-01-17,Laptops,Billetera digital,Sucursal Sur,FAC000795
2024-01-17,Laptops,Efectivo,Sucursal Norte,FAC000796
