"Fecha","Hora","Producto","Cantidad","Precio.Unitario","Tienda"
"2024-01-01","20:25","Pollo",4.96,8,"Trujillo"
"2024-01-01","20:25","Papa",5.99,1.2,"Cusco"
"2024-01-01","20:32","Carne de Cerdo",6.3,18,"Arequipa"
"2024-01-01","20:35","Zanahoria",16.28,1.8,"Cusco"
"2024-01-01","20:39","Naranja",21.21,2.2,"Arequipa"
"2024-01-01","20:40","Carne de Cerdo",0.4,18,"Chiclayo"
"2024-01-01","20:41","Naranja",41.75,2.2,"Lima"
"2024-01-01","20:42","Naranja",3.27,2.2,"Arequipa"
"2024-01-01","20:43","Carne de Cerdo",6.06,18,"Lima"
"2024-01-01","20:45","Cordero",0.44,24,"Arequipa"
"2024-01-01","20:47","Jamon",2.83,9.5,"Cusco"
"2024-01-01","20:49","Cebolla",35.34,1.8,"Lima"
"2024-01-01","20:49","Queso",0.72,10,"Arequipa"
"2024-01-01","20:50","Carne de Cerdo",1.35,18,"Arequipa"
"2024-01-01","20:52","Carne de Res",1.41,16.5,"Cusco"
"2024-01-01","20:52","Carne de Cerdo",1.04,18,"Cusco"
"2024-01-01","20:53","Carne de Res",0.74,16.5,"Cusco"
"2024-01-01","20:55","Huevo",9.12,7.2,"Arequipa"
"2024-01-01","20:55","Naranja",3.27,2.2,"Arequipa"
"2024-01-01","20:56","Zanahoria",8.87,1.8,"Chiclayo"
"2024-01-01","20:57","Papa",8.26,1.2,"Chiclayo"
"2024-01-01","20:59","Zanahoria",13.47,1.8,"Arequipa"
"2024-01-01","20:59","Queso",0.75,10,"Trujillo"
"2024-01-01","8:03","Manzana",13.79,3,"Lima"
"2024-01-01","8:04","Zanahoria",3.99,1.8,"Lima"
"2024-01-01","8:04","Manzana",28.62,3,"Cusco"
"2024-01-01","8:06","Tomate",7.26,2,"Chiclayo"
"2024-01-01","8:07","Pera",3.97,3.5,"Lima"
"2024-01-01","8:07","Tomate",36.78,2,"Trujillo"
"2024-01-01","8:07","Zanahoria",27.18,1.8,"Cusco"
"2024-01-01","8:09","Pescado",8.06,15,"Cusco"
"2024-01-01","8:12","Papa",7.97,1.2,"Chiclayo"
"2024-01-01","8:16","Pera",13.47,3.5,"Trujillo"
"2024-01-01","8:16","Pera",13.13,3.5,"Cusco"
"2024-01-01","8:17","Lechuga",9.65,1.5,"Trujillo"
"2024-01-01","8:17","Huevo",2.29,7.2,"Cusco"
"2024-01-01","8:18","Plátano",4.79,1.5,"Lima"
"2024-01-01","8:18","Fresa",1.6,6,"Trujillo"
"2024-01-01","8:18","Queso",1.38,10,"Trujillo"
"2024-01-01","8:22","Huevo",1.42,7.2,"Trujillo"
"2024-01-01","8:22","Naranja",3.27,2.2,"Trujillo"
"2024-01-01","8:22","Fresa",16.09,6,"Chiclayo"
"2024-01-01","8:25","Queso",21.5,10,"Arequipa"
"2024-01-01","8:28","Tomate",28.1,2,"Arequipa"
"2024-01-01","8:29","Lechuga",10.02,1.5,"Lima"
"2024-01-01","8:29","Zanahoria",15.82,1.8,"Trujillo"
"2024-01-01","8:29","Jamon",1.79,9.5,"Trujillo"
"2024-01-01","8:32","Jamon",1.24,9.5,"Lima"
"2024-01-01","8:33","Cebolla",3.99,1.8,"Cusco"
"2024-01-01","8:33","Huevo",1,7.2,"Chiclayo"
"2024-01-01","8:35","Cordero",0.83,24,"Lima"
"2024-01-01","8:36","Carne de Cerdo",0.4,18,"Lima"
"2024-01-01","8:36","Pollo",0.9,8,"Chiclayo"
"2024-01-01","8:37","Carne de Res",0.67,16.5,"Arequipa"
"2024-01-01","8:39","Pera",2.05,3.5,"Arequipa"
"2024-01-01","8:42","Cebolla",6.14,1.8,"Chiclayo"
"2024-01-01","8:43","Manzana",3.41,3,"Chiclayo"
"2024-01-01","8:46","Carne de Res",1.01,16.5,"Arequipa"
"2024-01-01","8:47","Pollo",9.04,8,"Lima"
"2024-01-01","8:47","Pera",16.15,3.5,"Lima"
"2024-01-01","8:48","Fresa",2.1,6,"Arequipa"
"2024-01-01","8:50","Manzana",9.17,3,"Cusco"
"2024-01-01","8:51","Carne de Res",1.07,16.5,"Lima"
"2024-01-01","8:56","Fresa",1.2,6,"Lima"
"2024-01-01","8:57","Pera",5.62,3.5,"Lima"
"2024-01-01","8:57","Pollo",0.9,8,"Chiclayo"
"2024-01-01","8:58","Cordero",0.45,24,"Arequipa"
"2024-01-01","8:58","Jamon",2.03,9.5,"Trujillo"
"2024-01-01","9:00","Zanahoria",11.96,1.8,"Lima"
"2024-01-01","9:01","Naranja",3.27,2.2,"Lima"
"2024-01-01","9:02","Pollo",14.11,8,"Trujillo"
"2024-01-01","9:02","Cebolla",20.1,1.8,"Trujillo"
"2024-01-01","9:07","Naranja",11.58,2.2,"Trujillo"
"2024-01-01","9:09","Queso",0.72,10,"Arequipa"
"2024-01-01","9:09","Tomate",3.6,2,"Chiclayo"
"2024-01-01","9:12","Carne de Cerdo",2.32,18,"Trujillo"
"2024-01-01","9:14","Jamon",2.19,9.5,"Cusco"
"2024-01-01","9:14","Zanahoria",3.99,1.8,"Chiclayo"
"2024-01-01","9:18","Naranja",24.3,2.2,"Chiclayo"
"2024-01-01","9:19","Queso",1.58,10,"Arequipa"
"2024-01-01","9:20","Fresa",11.23,6,"Trujillo"
"2024-01-01","9:21","Naranja",4.91,2.2,"Chiclayo"
"2024-01-01","9:22","Fresa",4.37,6,"Cusco"
"2024-01-01","9:24","Fresa",1.2,6,"Lima"
"2024-01-01","9:25","Carne de Cerdo",0.4,18,"Lima"
"2024-01-01","9:25","Papa",57.81,1.2,"Arequipa"
"2024-01-01","9:25","Lechuga",45.16,1.5,"Trujillo"
"2024-01-01","9:28","Pera",39.49,3.5,"Cusco"
"2024-01-01","9:28","Zanahoria",14.9,1.8,"Cusco"
"2024-01-01","9:30","Pera",8,3.5,"Cusco"
"2024-01-01","9:31","Zanahoria",15.03,1.8,"Lima"
"2024-01-01","9:31","Plátano",52.21,1.5,"Trujillo"
"2024-01-01","9:33","Pescado",0.48,15,"Trujillo"
"2024-01-01","9:34","Manzana",69.95,3,"Lima"
"2024-01-01","9:34","Plátano",41.41,1.5,"Chiclayo"
"2024-01-01","9:35","Jamon",6.09,9.5,"Cusco"
"2024-01-01","9:36","Manzana",4.42,3,"Trujillo"
"2024-01-01","9:36","Carne de Res",0.95,16.5,"Trujillo"
"2024-01-01","9:37","Cordero",0.74,24,"Arequipa"
"2024-01-01","9:43","Carne de Cerdo",0.4,18,"Cusco"
"2024-01-01","9:46","Cebolla",4.84,1.8,"Arequipa"
"2024-01-01","9:46","Carne de Res",3.72,16.5,"Cusco"
"2024-01-01","9:47","Carne de Cerdo",0.63,18,"Trujillo"
"2024-01-01","9:50","Uva",3.13,4,"Arequipa"
"2024-01-01","9:52","Carne de Res",13.03,16.5,"Trujillo"
"2024-01-01","9:53","Jamon",1.8,9.5,"Arequipa"
"2024-01-01","9:55","Fresa",4.34,6,"Trujillo"
"2024-01-01","9:57","Papa",14.69,1.2,"Cusco"
"2024-01-02","10:03","Cebolla",6.19,1.8,"Chiclayo"
"2024-01-02","10:04","Pera",56.06,3.5,"Trujillo"
"2024-01-02","10:09","Papa",7.16,1.2,"Arequipa"
"2024-01-02","10:09","Jamon",1.71,9.5,"Chiclayo"
"2024-01-02","10:10","Carne de Cerdo",2.5,18,"Trujillo"
"2024-01-02","10:16","Lechuga",32.74,1.5,"Lima"
"2024-01-02","10:16","Pollo",2.03,8,"Lima"
"2024-01-02","10:16","Pera",2.05,3.5,"Arequipa"
"2024-01-02","10:16","Queso",2.92,10,"Trujillo"
"2024-01-02","10:19","Cordero",0.5,24,"Lima"
"2024-01-02","10:19","Cordero",8.96,24,"Trujillo"
"2024-01-02","10:23","Naranja",55.35,2.2,"Cusco"
"2024-01-02","10:25","Manzana",8.08,3,"Chiclayo"
"2024-01-02","10:26","Cordero",0.3,24,"Lima"
"2024-01-02","10:28","Carne de Res",0.72,16.5,"Arequipa"
"2024-01-02","10:32","Pollo",9.07,8,"Cusco"
"2024-01-02","10:34","Tomate",4,2,"Arequipa"
"2024-01-02","10:34","Pescado",0.48,15,"Trujillo"
"2024-01-02","10:34","Naranja",82.19,2.2,"Cusco"
"2024-01-02","10:35","Cordero",0.3,24,"Chiclayo"
"2024-01-02","10:38","Cebolla",3.99,1.8,"Trujillo"
"2024-01-02","10:40","Queso",2.98,10,"Lima"
"2024-01-02","10:40","Cordero",1.96,24,"Trujillo"
"2024-01-02","10:41","Papa",95.38,1.2,"Lima"
"2024-01-02","10:41","Lechuga",16.53,1.5,"Chiclayo"
"2024-01-02","10:43","Queso",0.72,10,"Lima"
"2024-01-02","10:43","Carne de Res",2.5,16.5,"Chiclayo"
"2024-01-02","10:47","Papa",5.99,1.2,"Cusco"
"2024-01-02","10:48","Naranja",4.18,2.2,"Lima"
"2024-01-02","10:48","Huevo",2.1,7.2,"Cusco"
"2024-01-02","10:53","Cordero",2.58,24,"Trujillo"
"2024-01-02","10:53","Pollo",11.32,8,"Cusco"
"2024-01-02","10:57","Carne de Cerdo",5.07,18,"Cusco"
"2024-01-02","10:58","Pollo",2.87,8,"Trujillo"
"2024-01-02","11:00","Pollo",1.54,8,"Arequipa"
"2024-01-02","11:03","Uva",6.86,4,"Chiclayo"
"2024-01-02","11:08","Papa",39.58,1.2,"Arequipa"
"2024-01-02","11:08","Manzana",6.57,3,"Chiclayo"
"2024-01-02","11:09","Lechuga",12.69,1.5,"Chiclayo"
"2024-01-02","11:12","Cebolla",45.72,1.8,"Trujillo"
"2024-01-02","11:13","Plátano",4.79,1.5,"Arequipa"
"2024-01-02","11:14","Queso",7.78,10,"Trujillo"
"2024-01-02","11:16","Queso",0.72,10,"Lima"
"2024-01-02","11:17","Carne de Cerdo",0.53,18,"Lima"
"2024-01-02","11:17","Queso",0.79,10,"Arequipa"
"2024-01-02","11:17","Tomate",3.6,2,"Trujillo"
"2024-01-02","11:17","Lechuga",12.59,1.5,"Trujillo"
"2024-01-02","11:18","Tomate",8.76,2,"Lima"
"2024-01-02","11:19","Papa",23.26,1.2,"Trujillo"
"2024-01-02","11:20","Carne de Cerdo",1.54,18,"Chiclayo"
"2024-01-02","11:24","Pollo",8.39,8,"Trujillo"
"2024-01-02","11:26","Queso",1.12,10,"Trujillo"
"2024-01-02","11:28","Tomate",31.22,2,"Arequipa"
"2024-01-02","11:36","Huevo",2.21,7.2,"Arequipa"
"2024-01-02","11:37","Carne de Res",1.81,16.5,"Arequipa"
"2024-01-02","11:37","Huevo",2.44,7.2,"Cusco"
"2024-01-02","11:39","Carne de Cerdo",0.4,18,"Trujillo"
"2024-01-02","11:40","Lechuga",11.47,1.5,"Chiclayo"
"2024-01-02","11:41","Tomate",11.68,2,"Trujillo"
"2024-01-02","11:44","Jamon",1.76,9.5,"Trujillo"
"2024-01-02","11:46","Cebolla",9.96,1.8,"Arequipa"
"2024-01-02","11:48","Zanahoria",6.99,1.8,"Chiclayo"
"2024-01-02","11:50","Plátano",15.03,1.5,"Arequipa"
"2024-01-02","11:51","Carne de Cerdo",0.4,18,"Chiclayo"
"2024-01-02","11:52","Carne de Res",0.44,16.5,"Arequipa"
"2024-01-02","11:52","Naranja",14.48,2.2,"Trujillo"
"2024-01-02","11:53","Naranja",45.6,2.2,"Chiclayo"
"2024-01-02","11:54","Cebolla",11.48,1.8,"Trujillo"
"2024-01-02","11:57","Jamon",11.22,9.5,"Arequipa"
"2024-01-02","12:00","Fresa",2.16,6,"Arequipa"
"2024-01-02","12:00","Lechuga",6.48,1.5,"Cusco"
"2024-01-02","12:01","Plátano",5.65,1.5,"Cusco"
"2024-01-02","12:02","Naranja",4.37,2.2,"Cusco"
"2024-01-02","12:03","Carne de Res",3.11,16.5,"Chiclayo"
"2024-01-02","12:04","Naranja",31.42,2.2,"Lima"
"2024-01-02","12:04","Cordero",1.46,24,"Lima"
"2024-01-02","12:04","Uva",8.86,4,"Chiclayo"
"2024-01-02","12:05","Plátano",13.23,1.5,"Lima"
"2024-01-02","12:05","Huevo",1.55,7.2,"Cusco"
"2024-01-02","12:08","Uva",8.55,4,"Chiclayo"
"2024-01-02","12:09","Jamon",0.76,9.5,"Cusco"
"2024-01-02","12:10","Queso",11.62,10,"Trujillo"
"2024-01-02","12:11","Carne de Cerdo",4.01,18,"Lima"
"2024-01-02","12:12","Fresa",1.55,6,"Cusco"
"2024-01-02","12:12","Manzana",11.95,3,"Chiclayo"
"2024-01-02","12:13","Plátano",16.74,1.5,"Lima"
"2024-01-02","12:14","Tomate",6.19,2,"Chiclayo"
"2024-01-02","12:15","Jamon",2.08,9.5,"Cusco"
"2024-01-02","12:16","Huevo",3.65,7.2,"Cusco"
"2024-01-02","12:16","Carne de Res",3.02,16.5,"Chiclayo"
"2024-01-02","12:17","Pescado",1.43,15,"Cusco"
"2024-01-02","12:19","Queso",3.55,10,"Arequipa"
"2024-01-02","12:19","Pera",4.68,3.5,"Cusco"
"2024-01-02","12:21","Pescado",1.07,15,"Lima"
"2024-01-02","12:22","Pollo",6.94,8,"Lima"
"2024-01-02","12:22","Cordero",0.3,24,"Arequipa"
"2024-01-02","12:22","Pescado",0.48,15,"Arequipa"
"2024-01-02","12:22","Jamon",1.64,9.5,"Chiclayo"
"2024-01-02","12:23","Carne de Cerdo",1.01,18,"Trujillo"
"2024-01-02","12:27","Cebolla",12.64,1.8,"Cusco"
"2024-01-02","12:30","Lechuga",99.34,1.5,"Chiclayo"
"2024-01-02","12:31","Uva",1.82,4,"Chiclayo"
"2024-01-02","12:32","Pescado",2.17,15,"Trujillo"
"2024-01-02","12:33","Queso",12.84,10,"Arequipa"
"2024-01-02","12:34","Manzana",3.12,3,"Trujillo"
"2024-01-02","12:35","Zanahoria",117.89,1.8,"Lima"
"2024-01-02","12:35","Naranja",9.26,2.2,"Lima"
"2024-01-02","12:37","Naranja",74.75,2.2,"Lima"
"2024-01-02","12:38","Plátano",7.47,1.5,"Arequipa"
"2024-01-02","12:38","Papa",36.08,1.2,"Cusco"
"2024-01-02","12:41","Papa",13.89,1.2,"Chiclayo"
"2024-01-02","12:46","Queso",2.03,10,"Cusco"
"2024-01-02","12:48","Plátano",11.9,1.5,"Cusco"
"2024-01-02","12:49","Carne de Res",2.45,16.5,"Arequipa"
"2024-01-02","12:54","Carne de Cerdo",1.34,18,"Cusco"
"2024-01-02","12:57","Uva",3.57,4,"Trujillo"
"2024-01-02","13:00","Pollo",0.9,8,"Arequipa"
"2024-01-02","13:00","Carne de Cerdo",3.76,18,"Arequipa"
"2024-01-02","13:02","Pescado",4.67,15,"Trujillo"
"2024-01-02","13:05","Cebolla",15.17,1.8,"Cusco"
"2024-01-02","13:06","Lechuga",14.67,1.5,"Lima"
"2024-01-02","13:07","Fresa",4.45,6,"Trujillo"
"2024-01-02","13:07","Pescado",7.38,15,"Chiclayo"
"2024-01-02","13:08","Carne de Res",1.74,16.5,"Arequipa"
"2024-01-02","13:09","Lechuga",6.08,1.5,"Arequipa"
"2024-01-02","13:12","Huevo",2.86,7.2,"Lima"
"2024-01-02","13:16","Zanahoria",3.99,1.8,"Arequipa"
"2024-01-02","13:18","Jamon",0.76,9.5,"Lima"
"2024-01-02","13:19","Huevo",5.55,7.2,"Chiclayo"
"2024-01-02","13:21","Uva",7.51,4,"Arequipa"
"2024-01-02","13:22","Fresa",7.64,6,"Trujillo"
"2024-01-02","13:24","Queso",2.98,10,"Trujillo"
"2024-01-02","13:26","Cordero",3.98,24,"Trujillo"
"2024-01-02","13:28","Papa",21.47,1.2,"Chiclayo"
"2024-01-02","13:30","Cebolla",61.46,1.8,"Arequipa"
"2024-01-02","13:32","Tomate",17.69,2,"Arequipa"
"2024-01-02","13:33","Tomate",6.18,2,"Lima"
"2024-01-02","13:33","Uva",5.27,4,"Cusco"
"2024-01-02","13:34","Pera",5.39,3.5,"Chiclayo"
"2024-01-02","13:36","Manzana",2.4,3,"Lima"
"2024-01-02","13:38","Jamon",0.78,9.5,"Cusco"
"2024-01-02","13:43","Papa",14.12,1.2,"Trujillo"
"2024-01-02","13:44","Pescado",0.48,15,"Chiclayo"
"2024-01-02","13:47","Uva",17.48,4,"Arequipa"
"2024-01-02","13:47","Tomate",5.74,2,"Chiclayo"
"2024-01-02","13:47","Queso",3.56,10,"Chiclayo"
"2024-01-02","13:51","Queso",2.82,10,"Arequipa"
"2024-01-02","13:53","Naranja",5.71,2.2,"Lima"
"2024-01-02","13:53","Carne de Cerdo",1.31,18,"Lima"
"2024-01-02","13:53","Manzana",2.4,3,"Trujillo"
"2024-01-02","13:53","Pera",2.84,3.5,"Chiclayo"
"2024-01-02","13:55","Tomate",10.18,2,"Trujillo"
"2024-01-02","13:55","Cordero",0.94,24,"Trujillo"
"2024-01-02","13:56","Lechuga",12.66,1.5,"Arequipa"
"2024-01-02","13:57","Plátano",6.41,1.5,"Trujillo"
"2024-01-02","13:58","Lechuga",4.79,1.5,"Chiclayo"
"2024-01-02","13:58","Manzana",6.05,3,"Chiclayo"
"2024-01-02","13:59","Pera",2.05,3.5,"Arequipa"
"2024-01-02","13:59","Fresa",4.54,6,"Trujillo"
"2024-01-02","14:00","Fresa",2.69,6,"Cusco"
"2024-01-02","14:00","Huevo",1.34,7.2,"Cusco"
"2024-01-02","14:00","Pollo",1.13,8,"Cusco"
"2024-01-02","14:02","Huevo",6.71,7.2,"Lima"
"2024-01-02","14:03","Pescado",2.4,15,"Trujillo"
"2024-01-02","14:03","Pescado",1.74,15,"Trujillo"
"2024-01-02","14:07","Uva",19.14,4,"Cusco"
"2024-01-02","14:09","Cordero",0.43,24,"Chiclayo"
"2024-01-02","14:10","Manzana",2.4,3,"Chiclayo"
"2024-01-02","14:11","Pollo",3.63,8,"Cusco"
"2024-01-02","14:12","Naranja",38.38,2.2,"Lima"
"2024-01-02","14:12","Cebolla",7.71,1.8,"Trujillo"
"2024-01-02","14:13","Naranja",27.52,2.2,"Arequipa"
"2024-01-02","14:13","Lechuga",12.02,1.5,"Cusco"
"2024-01-02","14:14","Pollo",26.88,8,"Lima"
"2024-01-02","14:16","Cebolla",6.23,1.8,"Arequipa"
"2024-01-02","14:17","Zanahoria",20.2,1.8,"Cusco"
"2024-01-02","14:17","Huevo",14.12,7.2,"Chiclayo"
"2024-01-02","14:19","Plátano",5.53,1.5,"Cusco"
"2024-01-02","14:20","Jamon",3.19,9.5,"Trujillo"
"2024-01-02","14:20","Lechuga",4.79,1.5,"Trujillo"
"2024-01-02","14:21","Plátano",22.57,1.5,"Arequipa"
"2024-01-02","14:23","Lechuga",8.48,1.5,"Arequipa"
"2024-01-02","14:23","Plátano",17.99,1.5,"Cusco"
"2024-01-02","14:27","Jamon",1.11,9.5,"Arequipa"
"2024-01-02","14:28","Pollo",12.94,8,"Arequipa"
"2024-01-02","14:29","Pescado",3.86,15,"Arequipa"
"2024-01-02","14:32","Papa",19.78,1.2,"Trujillo"
"2024-01-02","14:34","Pollo",4.64,8,"Cusco"
"2024-01-02","14:35","Uva",1.81,4,"Chiclayo"
"2024-01-02","14:36","Uva",2.77,4,"Arequipa"
"2024-01-02","14:38","Zanahoria",19.28,1.8,"Arequipa"
"2024-01-02","14:42","Huevo",1.01,7.2,"Cusco"
"2024-01-02","14:44","Plátano",12.05,1.5,"Cusco"
"2024-01-02","14:45","Uva",16.14,4,"Cusco"
"2024-01-02","14:48","Fresa",2.71,6,"Cusco"
"2024-01-02","14:48","Uva",23.64,4,"Cusco"
"2024-01-02","14:48","Cordero",0.3,24,"Chiclayo"
"2024-01-02","14:50","Carne de Cerdo",0.46,18,"Chiclayo"
"2024-01-02","14:53","Pescado",0.6,15,"Cusco"
"2024-01-02","14:55","Cordero",0.84,24,"Trujillo"
"2024-01-02","14:55","Uva",2.1,4,"Trujillo"
"2024-01-02","14:56","Uva",4.44,4,"Lima"
"2024-01-02","14:59","Tomate",4.78,2,"Trujillo"
"2024-01-02","15:00","Lechuga",143.33,1.5,"Arequipa"
"2024-01-02","15:01","Fresa",15.06,6,"Lima"
"2024-01-02","15:01","Queso",0.72,10,"Trujillo"
"2024-01-02","15:06","Jamon",0.98,9.5,"Arequipa"
"2024-01-02","15:06","Pollo",5.68,8,"Cusco"
"2024-01-02","15:11","Queso",0.72,10,"Trujillo"
"2024-01-02","15:12","Pollo",0.95,8,"Chiclayo"
"2024-01-02","15:12","Papa",39.22,1.2,"Chiclayo"
"2024-01-02","15:14","Cebolla",3.99,1.8,"Lima"
"2024-01-02","15:19","Jamon",0.76,9.5,"Arequipa"
"2024-01-02","15:19","Cebolla",6.83,1.8,"Arequipa"
"2024-01-02","15:20","Zanahoria",16.74,1.8,"Chiclayo"
"2024-01-02","15:21","Lechuga",4.79,1.5,"Lima"
"2024-01-02","15:24","Naranja",15.61,2.2,"Lima"
"2024-01-02","15:29","Cordero",0.3,24,"Lima"
"2024-01-02","15:29","Uva",12.81,4,"Lima"
"2024-01-02","15:32","Manzana",8.25,3,"Lima"
"2024-01-02","15:36","Manzana",3.49,3,"Arequipa"
"2024-01-02","15:36","Carne de Res",0.44,16.5,"Cusco"
"2024-01-02","15:37","Huevo",5.2,7.2,"Lima"
"2024-01-02","15:37","Papa",25.83,1.2,"Arequipa"
"2024-01-02","15:39","Pera",22.41,3.5,"Cusco"
"2024-01-02","15:46","Huevo",8.52,7.2,"Cusco"
"2024-01-02","15:59","Manzana",8.11,3,"Arequipa"
"2024-01-02","16:01","Cebolla",3.99,1.8,"Lima"
"2024-01-02","16:09","Huevo",1.41,7.2,"Chiclayo"
"2024-01-02","16:12","Pescado",0.86,15,"Chiclayo"
"2024-01-02","16:17","Pera",16.57,3.5,"Arequipa"
"2024-01-02","16:18","Pollo",0.9,8,"Trujillo"
"2024-01-02","16:18","Lechuga",24.05,1.5,"Chiclayo"
"2024-01-02","16:20","Carne de Res",2.23,16.5,"Lima"
"2024-01-02","16:20","Pollo",8.16,8,"Trujillo"
"2024-01-02","16:21","Carne de Cerdo",0.4,18,"Lima"
"2024-01-02","16:21","Tomate",7.44,2,"Lima"
"2024-01-02","16:23","Papa",23.79,1.2,"Trujillo"
"2024-01-02","16:26","Cordero",0.33,24,"Cusco"
"2024-01-02","16:27","Plátano",16.86,1.5,"Arequipa"
"2024-01-02","16:27","Naranja",7.33,2.2,"Cusco"
"2024-01-02","16:33","Cebolla",3.99,1.8,"Cusco"
"2024-01-02","16:34","Pera",11.33,3.5,"Chiclayo"
"2024-01-02","16:34","Lechuga",71.47,1.5,"Chiclayo"
"2024-01-02","16:35","Carne de Cerdo",0.55,18,"Lima"
"2024-01-02","16:37","Carne de Res",0.88,16.5,"Arequipa"
"2024-01-02","16:38","Fresa",4.78,6,"Lima"
"2024-01-02","16:38","Cebolla",10.1,1.8,"Arequipa"
"2024-01-02","16:40","Cebolla",37.39,1.8,"Arequipa"
"2024-01-02","16:42","Cebolla",65.58,1.8,"Trujillo"
"2024-01-02","16:44","Carne de Res",5.24,16.5,"Lima"
"2024-01-02","16:45","Manzana",7.64,3,"Lima"
"2024-01-02","16:49","Pollo",3.02,8,"Chiclayo"
"2024-01-02","16:51","Manzana",2.4,3,"Arequipa"
"2024-01-02","16:53","Cordero",3.86,24,"Cusco"
"2024-01-02","16:54","Pollo",3.14,8,"Lima"
"2024-01-02","16:55","Manzana",8.57,3,"Lima"
"2024-01-02","16:55","Fresa",6.55,6,"Chiclayo"
"2024-01-02","16:58","Papa",14.17,1.2,"Chiclayo"
"2024-01-02","16:59","Carne de Cerdo",6.02,18,"Lima"
"2024-01-02","17:03","Zanahoria",18.19,1.8,"Cusco"
"2024-01-02","17:04","Pera",3.74,3.5,"Arequipa"
"2024-01-02","17:04","Carne de Res",2.18,16.5,"Trujillo"
"2024-01-02","17:04","Pera",5.64,3.5,"Cusco"
"2024-01-02","17:04","Papa",14.78,1.2,"Cusco"
"2024-01-02","17:05","Zanahoria",30.06,1.8,"Chiclayo"
"2024-01-02","17:06","Pera",4.35,3.5,"Arequipa"
"2024-01-02","17:10","Pollo",12.58,8,"Trujillo"
"2024-01-02","17:12","Papa",10.41,1.2,"Arequipa"
"2024-01-02","17:12","Jamon",0.76,9.5,"Trujillo"
"2024-01-02","17:13","Huevo",5.26,7.2,"Lima"
"2024-01-02","17:21","Manzana",2.4,3,"Arequipa"
"2024-01-02","17:21","Cebolla",26.88,1.8,"Arequipa"
"2024-01-02","17:21","Carne de Cerdo",6.02,18,"Trujillo"
"2024-01-02","17:23","Manzana",3.55,3,"Arequipa"
"2024-01-02","17:27","Carne de Res",0.44,16.5,"Lima"
"2024-01-02","17:28","Huevo",8.3,7.2,"Cusco"
"2024-01-02","17:31","Carne de Cerdo",2.29,18,"Arequipa"
"2024-01-02","17:31","Tomate",9,2,"Cusco"
"2024-01-02","17:35","Carne de Res",2.15,16.5,"Cusco"
"2024-01-02","17:36","Naranja",9.4,2.2,"Arequipa"
"2024-01-02","17:40","Manzana",13.49,3,"Trujillo"
"2024-01-02","17:40","Fresa",1.2,6,"Trujillo"
"2024-01-02","17:43","Carne de Cerdo",0.54,18,"Lima"
"2024-01-02","17:43","Queso",2.78,10,"Cusco"
"2024-01-02","17:45","Plátano",4.79,1.5,"Lima"
"2024-01-02","17:48","Carne de Res",1.14,16.5,"Trujillo"
"2024-01-02","17:52","Huevo",1.52,7.2,"Arequipa"
"2024-01-02","17:55","Jamon",10.88,9.5,"Trujillo"
"2024-01-02","17:56","Carne de Res",7.55,16.5,"Chiclayo"
"2024-01-02","17:57","Manzana",3.93,3,"Arequipa"
"2024-01-02","17:59","Uva",3.89,4,"Chiclayo"
"2024-01-02","17:59","Pollo",3.74,8,"Chiclayo"
"2024-01-02","18:01","Carne de Res",0.82,16.5,"Cusco"
"2024-01-02","18:03","Queso",1.18,10,"Cusco"
"2024-01-02","18:04","Huevo",2.58,7.2,"Arequipa"
"2024-01-02","18:06","Jamon",0.76,9.5,"Cusco"
"2024-01-02","18:07","Huevo",6.97,7.2,"Lima"
"2024-01-02","18:07","Carne de Cerdo",0.53,18,"Arequipa"
"2024-01-02","18:09","Huevo",2.73,7.2,"Lima"
"2024-01-02","18:09","Pollo",3.63,8,"Chiclayo"
"2024-01-02","18:11","Carne de Cerdo",2.51,18,"Arequipa"
"2024-01-02","18:13","Pescado",1.97,15,"Chiclayo"
"2024-01-02","18:17","Tomate",63.42,2,"Lima"
"2024-01-02","18:19","Huevo",1,7.2,"Cusco"
"2024-01-02","18:21","Queso",3.3,10,"Cusco"
"2024-01-02","18:23","Zanahoria",4.48,1.8,"Cusco"
"2024-01-02","18:26","Fresa",3.54,6,"Arequipa"
"2024-01-02","18:27","Pescado",0.48,15,"Arequipa"
"2024-01-02","18:29","Papa",5.99,1.2,"Lima"
"2024-01-02","18:29","Pescado",1.13,15,"Cusco"
"2024-01-02","18:29","Huevo",5.28,7.2,"Chiclayo"
"2024-01-02","18:31","Manzana",8.58,3,"Trujillo"
"2024-01-02","18:33","Tomate",3.68,2,"Cusco"
"2024-01-02","18:36","Carne de Cerdo",1.88,18,"Cusco"
"2024-01-02","18:39","Jamon",0.76,9.5,"Trujillo"
"2024-01-02","18:42","Tomate",21.7,2,"Cusco"
"2024-01-02","18:43","Lechuga",26.98,1.5,"Trujillo"
"2024-01-02","18:46","Fresa",4.72,6,"Lima"
"2024-01-02","18:46","Lechuga",70.07,1.5,"Trujillo"
"2024-01-02","18:49","Pera",3.09,3.5,"Lima"
"2024-01-02","18:50","Plátano",16.69,1.5,"Lima"
"2024-01-02","18:50","Tomate",3.6,2,"Lima"
"2024-01-02","18:51","Zanahoria",17.92,1.8,"Trujillo"
"2024-01-02","18:53","Papa",6.17,1.2,"Cusco"
"2024-01-02","18:57","Queso",1.61,10,"Arequipa"
"2024-01-02","18:59","Plátano",29.62,1.5,"Trujillo"
