Fecha,Servicio,Monto
2023-01-13,Regular,59.6
2023-01-13,Económica,17.4
2023-01-13,Regular,17.4
2023-01-13,Económica,11.5
2023-01-13,Regular,63.9
2023-01-13,Regular,54.0
2023-01-13,Regular,36.0
2023-01-13,Confort,85.1
2023-01-13,Regular,76.2
2023-01-13,Regular,45.6
2023-01-13,Confort,91.9
2023-01-13,Económica,19.3
2023-01-13,Regular,14.8
2023-01-13,Regular,22.7
2023-01-13,Económica,12.4
2023-01-13,Regular,40.6
2023-01-13,Regular,121.4
2023-01-13,Económica,11.6
2023-01-13,Económica,15.3
2023-01-13,Regular,34.3
2023-01-13,Confort,119.7
2023-01-13,Regular,25.4
2023-01-13,Regular,38.6
2023-01-13,Económica,11.7
2023-01-13,Económica,16.5
2023-01-13,Regular,184.3
2023-01-13,Confort,145.6
2023-01-13,Económica,10.2
2023-01-13,Regular,132.5
2023-01-13,Confort,51.2
2023-01-13,Confort,91.8
2023-01-13,Regular,34.5
2023-01-13,Regular,39.3
2023-01-13,Regular,37.1
2023-01-13,Confort,54.4
2023-01-13,Económica,16.1
2023-01-13,Económica,11.2
2023-01-13,Confort,24.9
2023-01-13,Regular,59.3
2023-01-13,Económica,19.1
2023-01-13,Regular,55.2
2023-01-13,Confort,151.5
2023-01-13,Económica,14.0
2023-01-14,Regular,52.3
2023-01-14,Regular,32.2
2023-01-14,Confort,86.7
2023-01-14,Económica,17.4
2023-01-14,Económica,54.7
2023-01-14,Regular,78.9
2023-01-14,Regular,119.5
2023-01-14,Regular,53.5
2023-01-14,Regular,36.0
2023-01-14,Regular,46.4
2023-01-14,Confort,86.9
2023-01-14,Regular,42.0
2023-01-14,Regular,11.2
2023-01-14,Confort,111.2
2023-01-14,Económica,54.3
2023-01-14,Económica,52.7
2023-01-14,Económica,19.2
2023-01-14,Económica,50.7
2023-01-14,Regular,29.0
2023-01-14,Económica,49.9
2023-01-14,Económica,14.3
2023-01-14,Regular,50.6
2023-01-14,Confort,291.7
2023-01-14,Económica,11.9
2023-01-14,Regular,153.1
2023-01-14,Regular,29.8
2023-01-14,Regular,87.5
2023-01-14,Regular,67.7
2023-01-14,Regular,41.7
2023-01-14,Confort,60.8
2023-01-14,Regular,89.8
2023-01-14,Regular,29.6
2023-01-14,Regular,25.0
2023-01-14,Económica,51.7
2023-01-14,Confort,72.4
2023-01-14,Regular,64.4
2023-01-14,Regular,70.5
2023-01-14,Económica,31.7
2023-01-14,Regular,74.5
2023-01-14,Confort,14.8
2023-01-14,Regular,39.8
2023-01-14,Regular,10.2
2023-01-14,Regular,24.9
2023-01-14,Económica,27.3
2023-01-14,Regular,29.1
2023-01-14,Regular,55.0
2023-01-14,Económica,28.6
2023-01-14,Económica,32.5
2023-01-14,Económica,20.3
2023-01-14,Regular,27.7
2023-01-14,Económica,19.8
2023-01-14,Confort,12.9
2023-01-14,Regular,45.0
2023-01-14,Regular,51.8
2023-01-14,Regular,46.6
2023-01-14,Regular,33.6
2023-01-14,Regular,28.1
2023-01-14,Regular,85.3
2023-01-14,Económica,37.7
2023-01-14,Regular,34.7
2023-01-14,Económica,11.0
2023-01-14,Regular,25.8
2023-01-14,Económica,28.1
2023-01-14,Regular,29.3
2023-01-14,Regular,42.9
2023-01-14,Regular,38.9
2023-01-14,Económica,45.4
2023-01-14,Regular,64.8
2023-01-14,Regular,73.5
2023-01-14,Regular,57.9
2023-01-15,Regular,151.4
2023-01-15,Económica,10.8
2023-01-15,Regular,19.9
2023-01-15,Económica,10.3
2023-01-15,Regular,57.4
2023-01-15,Regular,113.7
2023-01-15,Económica,22.7
2023-01-15,Confort,128.9
2023-01-15,Económica,12.8
2023-01-15,Regular,133.8
2023-01-15,Económica,29.7
2023-01-15,Económica,14.9
2023-01-15,Confort,40.2
2023-01-15,Económica,23.5
2023-01-15,Confort,25.2
2023-01-15,Regular,26.7
2023-01-15,Confort,83.8
2023-01-15,Regular,45.2
2023-01-15,Económica,26.9
2023-01-15,Regular,52.8
2023-01-15,Confort,67.2
2023-01-15,Regular,24.5
2023-01-15,Regular,34.2
2023-01-15,Económica,15.9
2023-01-15,Regular,19.1
2023-01-15,Regular,61.9
2023-01-15,Económica,19.1
2023-01-15,Regular,43.8
2023-01-15,Confort,66.1
2023-01-15,Económica,15.1
2023-01-15,Regular,48.1
2023-01-15,Económica,23.5
2023-01-15,Regular,159.7
2023-01-15,Regular,40.0
2023-01-15,Regular,84.5
2023-01-15,Regular,46.3
2023-01-15,Regular,12.0
2023-01-15,Confort,55.6
2023-01-15,Regular,147.4
2023-01-15,Económica,51.8
2023-01-15,Confort,87.7
2023-01-15,Regular,107.9
2023-01-15,Regular,21.8
2023-01-15,Regular,20.8
2023-01-15,Regular,52.9
2023-01-15,Regular,34.0
2023-01-15,Confort,93.2
2023-01-15,Regular,114.6
2023-01-15,Confort,29.8
2023-01-15,Regular,22.3
2023-01-15,Regular,78.9
2023-01-15,Regular,24.6
2023-01-15,Regular,88.6
2023-01-15,Regular,35.0
2023-01-15,Económica,60.0
2023-01-15,Económica,14.6
2023-01-15,Regular,54.4
2023-01-15,Confort,37.3
2023-01-15,Regular,50.1
2023-01-15,Económica,18.4
2023-01-15,Regular,70.7
2023-01-15,Confort,100.2
2023-01-15,Económica,21.1
2023-01-15,Regular,14.6
2023-01-15,Regular,11.1
2023-01-15,Confort,56.7
2023-01-15,Regular,52.4
2023-01-15,Regular,45.9
2023-01-15,Económica,22.0
2023-01-15,Regular,32.5
2023-01-16,Confort,45.1
2023-01-16,Regular,36.7
2023-01-16,Confort,181.1
2023-01-16,Económica,15.7
2023-01-16,Regular,56.1
2023-01-16,Regular,30.1
2023-01-16,Regular,31.7
2023-01-16,Regular,59.1
2023-01-16,Económica,55.8
2023-01-16,Confort,194.1
2023-01-16,Económica,15.3
2023-01-16,Económica,14.3
2023-01-16,Regular,60.1
2023-01-16,Confort,43.5
2023-01-16,Regular,22.4
2023-01-16,Económica,13.2
2023-01-16,Económica,13.5
2023-01-16,Regular,97.2
2023-01-16,Económica,18.3
2023-01-16,Económica,25.2
2023-01-16,Regular,20.0
2023-01-16,Regular,27.0
2023-01-16,Regular,12.8
2023-01-16,Regular,38.4
2023-01-16,Económica,12.7
2023-01-16,Regular,72.6
2023-01-16,Económica,20.3
2023-01-16,Confort,40.2
2023-01-16,Confort,92.4
2023-01-16,Regular,50.9
2023-01-16,Confort,39.6
2023-01-16,Regular,25.2
2023-01-16,Regular,25.7
2023-01-16,Regular,53.0
2023-01-16,Regular,209.6
2023-01-16,Económica,52.1
2023-01-16,Regular,41.7
2023-01-16,Regular,61.0
2023-01-16,Económica,34.3
2023-01-16,Económica,12.4
2023-01-16,Regular,42.1
2023-01-16,Confort,132.8
2023-01-16,Económica,17.5
2023-01-16,Regular,55.5
2023-01-16,Económica,18.7
2023-01-16,Regular,39.8
2023-01-16,Económica,13.9
2023-01-16,Regular,33.2
2023-01-16,Regular,64.8
2023-01-16,Económica,26.6
2023-01-16,Regular,52.5
2023-01-16,Confort,71.6
2023-01-16,Regular,111.8
2023-01-16,Regular,20.4
2023-01-16,Regular,29.8
2023-01-16,Económica,16.4
2023-01-16,Confort,200.0
2023-01-16,Confort,111.7
2023-01-16,Económica,40.2
2023-01-16,Regular,81.7
2023-01-16,Económica,38.6
2023-01-16,Confort,48.0
2023-01-16,Económica,13.6
2023-01-16,Regular,64.7
2023-01-16,Económica,15.3
2023-01-16,Regular,77.9
2023-01-16,Regular,69.2
2023-01-16,Regular,57.9
2023-01-16,Económica,11.4
2023-01-16,Económica,24.0
2023-01-16,Económica,21.9
2023-01-16,Regular,27.3
2023-01-16,Económica,13.6
2023-01-16,Regular,117.4
2023-01-16,Económica,41.3
2023-01-17,Económica,23.2
2023-01-17,Económica,28.3
2023-01-17,Económica,31.4
2023-01-17,Regular,43.1
2023-01-17,Económica,36.2
2023-01-17,Regular,100.9
2023-01-17,Regular,34.8
2023-01-17,Regular,185.0
2023-01-17,Confort,78.8
2023-01-17,Regular,18.4
2023-01-17,Confort,106.3
2023-01-17,Económica,14.5
2023-01-17,Regular,71.4
2023-01-17,Económica,27.3
2023-01-17,Confort,85.9
2023-01-17,Confort,83.1
2023-01-17,Regular,69.2
2023-01-17,Regular,66.3
2023-01-17,Económica,23.1
2023-01-17,Económica,13.0
2023-01-17,Económica,28.6
2023-01-17,Económica,16.9
2023-01-17,Confort,52.9
2023-01-17,Económica,25.3
2023-01-17,Confort,144.1
2023-01-17,Confort,47.0
2023-01-17,Confort,72.4
2023-01-17,Regular,15.1
2023-01-17,Confort,81.5
2023-01-17,Regular,102.5
2023-01-17,Regular,34.1
2023-01-17,Regular,43.6
2023-01-17,Económica,62.3
2023-01-17,Confort,16.9
2023-01-17,Regular,35.2
2023-01-17,Regular,28.4
2023-01-17,Confort,15.7
2023-01-17,Económica,26.5
2023-01-17,Económica,12.5
2023-01-17,Económica,10.9
2023-01-17,Económica,15.2
2023-01-17,Regular,129.1
2023-01-17,Regular,38.8
2023-01-17,Regular,131.9
2023-01-17,Confort,30.5
2023-01-17,Regular,23.5
2023-01-17,Económica,35.5
2023-01-17,Regular,30.9
2023-01-17,Económica,14.0
2023-01-17,Regular,47.0
2023-01-17,Regular,18.8
2023-01-17,Confort,44.9
2023-01-17,Confort,47.9
2023-01-17,Económica,16.0
2023-01-17,Económica,12.3
2023-01-17,Regular,64.8
2023-01-17,Regular,32.2
2023-01-17,Económica,12.2
2023-01-17,Regular,200.3
2023-01-17,Económica,12.1
2023-01-17,Confort,52.9
2023-01-17,Regular,158.6
2023-01-17,Económica,19.9
2023-01-17,Confort,15.5
2023-01-17,Regular,14.7
2023-01-17,Confort,23.0
2023-01-17,Económica,13.8
2023-01-17,Regular,52.5
2023-01-17,Regular,12.3
2023-01-17,Regular,35.7
2023-01-17,Regular,216.3
2023-01-17,Regular,70.7
2023-01-17,Regular,44.5
2023-01-17,Económica,23.2
2023-01-17,Regular,45.3
2023-01-18,Regular,43.8
2023-01-18,Económica,35.1
2023-01-18,Económica,16.3
2023-01-18,Confort,108.4
2023-01-18,Regular,37.0
2023-01-18,Económica,19.8
2023-01-18,Regular,30.7
2023-01-18,Regular,34.2
2023-01-18,Regular,89.4
2023-01-18,Regular,69.8
2023-01-18,Regular,76.3
2023-01-18,Regular,10.5
2023-01-18,Confort,34.3
2023-01-18,Confort,39.7
2023-01-18,Económica,10.9
2023-01-18,Económica,23.6
2023-01-18,Confort,74.6
2023-01-18,Económica,16.7
2023-01-18,Regular,44.6
2023-01-18,Económica,21.0
2023-01-18,Económica,10.6
2023-01-18,Económica,22.5
2023-01-18,Confort,178.4
2023-01-18,Confort,83.1
2023-01-18,Confort,155.0
2023-01-18,Regular,40.2
2023-01-18,Económica,15.3
2023-01-18,Regular,45.9
2023-01-18,Económica,37.4
2023-01-18,Confort,94.1
2023-01-18,Confort,14.7
2023-01-18,Regular,40.3
2023-01-18,Económica,17.3
2023-01-18,Económica,27.7
2023-01-18,Confort,70.4
2023-01-18,Regular,39.2
2023-01-18,Regular,31.3
2023-01-18,Regular,32.7
2023-01-18,Regular,37.8
2023-01-18,Regular,79.5
2023-01-18,Regular,110.6
2023-01-18,Regular,150.5
2023-01-18,Confort,79.9
2023-01-18,Regular,27.1
2023-01-18,Regular,62.7
2023-01-18,Regular,36.0
2023-01-18,Económica,23.3
2023-01-18,Confort,93.1
2023-01-18,Económica,11.8
2023-01-18,Confort,114.9
2023-01-18,Regular,38.0
2023-01-18,Regular,55.8
2023-01-18,Regular,58.7
2023-01-18,Confort,111.9
2023-01-18,Regular,55.8
2023-01-18,Regular,53.0
2023-01-18,Económica,13.1
2023-01-18,Regular,43.0
2023-01-18,Regular,17.4
2023-01-18,Regular,70.4
2023-01-18,Regular,42.4
2023-01-18,Regular,61.5
2023-01-18,Confort,11.9
2023-01-18,Económica,14.0
2023-01-18,Confort,67.0
2023-01-18,Económica,13.4
2023-01-18,Económica,13.3
2023-01-18,Económica,10.6
2023-01-18,Regular,151.7
2023-01-18,Regular,70.5
2023-01-18,Confort,29.7
2023-01-18,Regular,25.9
2023-01-18,Económica,29.5
2023-01-18,Regular,77.4
2023-01-18,Confort,58.9
2023-01-18,Económica,19.3
2023-01-18,Económica,18.6
2023-01-19,Económica,13.8
2023-01-19,Regular,49.3
2023-01-19,Confort,62.6
2023-01-19,Económica,21.2
2023-01-19,Económica,10.8
2023-01-19,Regular,13.1
2023-01-19,Confort,135.0
2023-01-19,Económica,22.7
2023-01-19,Regular,63.3
2023-01-19,Regular,45.6
2023-01-19,Regular,27.5
2023-01-19,Económica,18.4
2023-01-19,Económica,14.7
2023-01-19,Regular,44.7
2023-01-19,Regular,64.2
2023-01-19,Regular,47.5
2023-01-19,Económica,37.5
2023-01-19,Económica,11.6
2023-01-19,Regular,135.7
2023-01-19,Regular,68.3
2023-01-19,Económica,22.6
2023-01-19,Regular,152.2
2023-01-19,Regular,43.5
2023-01-19,Regular,41.8
2023-01-19,Regular,60.1
2023-01-19,Regular,70.7
2023-01-19,Regular,48.9
2023-01-19,Económica,15.0
2023-01-19,Regular,25.0
2023-01-19,Confort,105.7
2023-01-19,Económica,19.3
2023-01-19,Regular,26.9
2023-01-19,Regular,30.6
2023-01-19,Regular,31.0
2023-01-19,Regular,44.5
2023-01-19,Confort,114.2
2023-01-19,Económica,20.0
2023-01-19,Económica,14.7
2023-01-19,Económica,18.0
2023-01-19,Regular,89.3
2023-01-19,Regular,47.7
2023-01-19,Económica,22.2
2023-01-19,Confort,71.5
2023-01-19,Confort,81.9
2023-01-19,Confort,78.2
2023-01-19,Regular,101.4
2023-01-19,Económica,20.6
2023-01-19,Regular,61.2
2023-01-19,Económica,32.4
2023-01-19,Confort,77.1
2023-01-19,Regular,57.4
2023-01-19,Económica,64.5
2023-01-19,Económica,48.8
2023-01-19,Económica,17.1
2023-01-19,Regular,38.6
2023-01-19,Regular,161.9
2023-01-19,Confort,110.8
2023-01-19,Económica,11.6
2023-01-19,Económica,16.5
2023-01-19,Económica,15.1
2023-01-19,Regular,57.1
2023-01-19,Regular,71.9
2023-01-19,Económica,18.7
2023-01-19,Regular,35.6
2023-01-19,Confort,76.8
2023-01-19,Confort,58.0
2023-01-19,Regular,38.4
2023-01-19,Confort,42.5
2023-01-19,Confort,35.8
2023-01-19,Económica,22.8
2023-01-19,Económica,40.3
2023-01-19,Regular,52.5
2023-01-19,Regular,85.1
2023-01-19,Confort,46.8
2023-01-19,Regular,62.1
2023-01-20,Económica,17.0
2023-01-20,Regular,34.8
2023-01-20,Económica,10.4
2023-01-20,Económica,21.4
2023-01-20,Regular,62.0
2023-01-20,Regular,202.7
2023-01-20,Económica,14.2
2023-01-20,Regular,30.6
2023-01-20,Regular,74.6
2023-01-20,Regular,19.2
2023-01-20,Regular,42.5
2023-01-20,Regular,63.0
2023-01-20,Regular,48.4
2023-01-20,Económica,18.4
2023-01-20,Confort,27.6
2023-01-20,Regular,71.4
2023-01-20,Regular,42.4
2023-01-20,Económica,10.2
2023-01-20,Confort,67.4
2023-01-20,Económica,11.4
2023-01-20,Confort,64.9
2023-01-20,Económica,19.1
2023-01-20,Regular,137.2
2023-01-20,Regular,28.4
2023-01-20,Económica,25.9
2023-01-20,Económica,16.5
2023-01-20,Regular,24.6
2023-01-20,Confort,93.9
2023-01-20,Confort,235.0
2023-01-20,Regular,28.4
2023-01-20,Económica,33.9
2023-01-20,Regular,61.4
2023-01-20,Confort,97.2
2023-01-20,Regular,46.1
2023-01-20,Regular,29.9
2023-01-20,Económica,31.3
2023-01-20,Confort,57.7
2023-01-20,Económica,10.1
2023-01-20,Regular,48.8
2023-01-20,Regular,27.6
2023-01-20,Confort,73.4
2023-01-20,Económica,13.9
2023-01-20,Regular,45.6
2023-01-20,Regular,36.3
2023-01-20,Regular,51.2
2023-01-20,Económica,12.7
2023-01-20,Regular,44.8
2023-01-20,Regular,43.1
2023-01-20,Regular,43.0
2023-01-20,Confort,47.1
2023-01-20,Regular,55.3
2023-01-20,Confort,75.6
2023-01-20,Económica,22.6
2023-01-20,Confort,79.9
2023-01-20,Regular,37.7
2023-01-20,Regular,13.2
2023-01-20,Económica,12.4
2023-01-20,Regular,26.3
2023-01-20,Regular,71.6
2023-01-20,Regular,59.3
2023-01-20,Confort,72.3
2023-01-20,Económica,39.2
2023-01-20,Regular,33.3
2023-01-20,Regular,16.4
2023-01-20,Económica,26.0
2023-01-20,Confort,32.8
2023-01-20,Económica,13.7
2023-01-20,Regular,20.0
2023-01-20,Regular,46.6
2023-01-20,Regular,63.4
2023-01-20,Regular,266.9
2023-01-20,Confort,118.5
2023-01-20,Regular,51.3
2023-01-20,Regular,31.9
2023-01-20,Regular,50.6
2023-01-21,Confort,76.6
2023-01-21,Económica,15.4
2023-01-21,Económica,32.8
2023-01-21,Confort,89.2
2023-01-21,Regular,31.0
2023-01-21,Regular,46.7
2023-01-21,Regular,48.3
2023-01-21,Económica,18.8
2023-01-21,Confort,29.5
2023-01-21,Regular,27.6
2023-01-21,Económica,11.1
2023-01-21,Económica,11.1
2023-01-21,Regular,87.1
2023-01-21,Económica,23.8
2023-01-21,Regular,41.6
2023-01-21,Regular,25.4
2023-01-21,Confort,132.2
2023-01-21,Regular,23.0
2023-01-21,Económica,34.3
2023-01-21,Regular,99.2
2023-01-21,Confort,89.8
2023-01-21,Económica,18.9
2023-01-21,Regular,80.2
2023-01-21,Confort,36.5
2023-01-21,Confort,38.5
2023-01-21,Regular,16.2
2023-01-21,Económica,13.6
2023-01-21,Confort,66.3
2023-01-21,Regular,39.7
2023-01-21,Confort,34.8
2023-01-21,Regular,66.6
2023-01-21,Regular,72.8
2023-01-21,Económica,17.5
2023-01-21,Regular,50.8
2023-01-21,Regular,16.3
2023-01-21,Regular,70.2
2023-01-21,Regular,56.3
2023-01-21,Regular,145.8
2023-01-21,Económica,13.1
2023-01-21,Económica,12.5
2023-01-21,Económica,24.3
2023-01-21,Económica,23.1
2023-01-21,Económica,22.3
2023-01-21,Confort,112.4
2023-01-21,Económica,22.4
2023-01-21,Económica,23.7
2023-01-21,Regular,71.6
2023-01-21,Regular,35.8
2023-01-21,Confort,74.9
2023-01-21,Económica,12.9
2023-01-21,Económica,38.9
2023-01-21,Económica,11.5
2023-01-21,Económica,12.8
2023-01-21,Regular,112.5
2023-01-21,Regular,16.5
2023-01-21,Regular,42.9
2023-01-21,Confort,32.9
2023-01-21,Regular,28.5
2023-01-21,Regular,109.6
2023-01-21,Económica,11.0
2023-01-21,Económica,57.2
2023-01-21,Confort,153.1
2023-01-21,Regular,45.5
2023-01-21,Confort,129.5
2023-01-21,Económica,12.3
2023-01-21,Regular,33.5
2023-01-21,Económica,23.0
2023-01-21,Regular,66.8
2023-01-21,Regular,182.2
2023-01-21,Regular,22.8
2023-01-21,Confort,55.9
2023-01-21,Económica,19.6
2023-01-21,Confort,46.1
2023-01-21,Regular,37.0
2023-01-21,Confort,164.7
2023-01-22,Regular,48.8
2023-01-22,Económica,27.8
2023-01-22,Económica,15.0
2023-01-22,Económica,16.8
2023-01-22,Regular,20.6
2023-01-22,Económica,22.0
2023-01-22,Regular,88.7
2023-01-22,Económica,44.1
2023-01-22,Confort,40.7
2023-01-22,Económica,15.0
2023-01-22,Confort,91.4
2023-01-22,Económica,63.1
2023-01-22,Económica,12.9
2023-01-22,Regular,60.9
2023-01-22,Regular,42.4
2023-01-22,Regular,13.5
2023-01-22,Confort,35.4
2023-01-22,Económica,37.4
2023-01-22,Económica,17.5
2023-01-22,Confort,130.5
2023-01-22,Regular,88.5
2023-01-22,Regular,55.7
2023-01-22,Regular,35.7
2023-01-22,Regular,32.0
2023-01-22,Regular,53.5
2023-01-22,Regular,42.6
2023-01-22,Económica,12.7
2023-01-22,Regular,39.7
2023-01-22,Regular,77.9
2023-01-22,Económica,35.4
2023-01-22,Económica,12.2
2023-01-22,Confort,73.8
2023-01-22,Económica,19.3
2023-01-22,Económica,22.4
2023-01-22,Económica,17.4
2023-01-22,Regular,26.6
2023-01-22,Confort,68.5
2023-01-22,Económica,40.3
2023-01-22,Regular,19.5
2023-01-22,Regular,97.0
2023-01-22,Regular,97.6
2023-01-22,Regular,94.6
2023-01-22,Económica,21.3
2023-01-22,Económica,34.8
2023-01-22,Confort,183.7
2023-01-22,Confort,71.2
2023-01-22,Regular,11.1
2023-01-22,Económica,12.8
2023-01-22,Regular,35.8
2023-01-22,Confort,109.3
2023-01-22,Regular,42.0
2023-01-22,Económica,38.5
2023-01-22,Económica,14.6
2023-01-22,Regular,54.2
2023-01-22,Regular,81.4
2023-01-22,Regular,29.8
2023-01-22,Regular,71.8
2023-01-22,Confort,148.1
2023-01-22,Económica,19.4
2023-01-22,Regular,40.7
2023-01-22,Económica,24.0
2023-01-22,Regular,75.1
2023-01-22,Regular,45.7
2023-01-22,Regular,51.7
2023-01-22,Confort,76.2
2023-01-22,Regular,30.9
2023-01-22,Confort,112.0
2023-01-22,Regular,41.5
2023-01-22,Económica,17.1
2023-01-22,Regular,59.2
2023-01-22,Regular,75.2
2023-01-22,Económica,25.8
2023-01-22,Regular,90.5
2023-01-23,Confort,105.4
2023-01-23,Económica,23.1
2023-01-23,Confort,175.5
2023-01-23,Económica,16.1
2023-01-23,Regular,19.1
2023-01-23,Regular,18.2
2023-01-23,Regular,100.5
2023-01-23,Regular,52.8
2023-01-23,Regular,16.7
2023-01-23,Regular,33.4
2023-01-23,Confort,48.5
2023-01-23,Regular,13.5
2023-01-23,Regular,96.3
2023-01-23,Regular,75.6
2023-01-23,Regular,38.4
2023-01-23,Regular,147.7
2023-01-23,Económica,31.8
2023-01-23,Regular,177.0
2023-01-23,Regular,54.4
2023-01-23,Regular,50.6
2023-01-23,Regular,17.3
2023-01-23,Regular,96.1
2023-01-23,Económica,32.5
2023-01-23,Económica,17.1
2023-01-23,Económica,10.5
2023-01-23,Regular,43.1
2023-01-23,Confort,40.2
2023-01-23,Regular,61.2
2023-01-23,Regular,99.1
2023-01-23,Regular,13.3
2023-01-23,Regular,63.0
2023-01-23,Económica,18.4
2023-01-23,Regular,88.7
2023-01-23,Regular,78.9
2023-01-23,Confort,41.4
2023-01-23,Confort,59.9
2023-01-23,Regular,25.2
2023-01-23,Regular,35.7
2023-01-23,Confort,79.5
2023-01-23,Regular,34.8
2023-01-23,Regular,27.9
2023-01-23,Económica,37.5
2023-01-23,Regular,81.0
2023-01-23,Regular,26.5
2023-01-23,Económica,17.7
2023-01-23,Regular,60.2
2023-01-23,Regular,80.5
2023-01-23,Económica,14.3
2023-01-23,Económica,21.1
2023-01-23,Económica,16.2
2023-01-23,Regular,27.2
2023-01-23,Regular,34.1
2023-01-23,Confort,65.7
2023-01-23,Regular,52.5
2023-01-23,Económica,49.1
2023-01-23,Regular,27.5
2023-01-23,Confort,84.3
2023-01-23,Económica,35.7
2023-01-23,Confort,166.0
2023-01-23,Regular,50.5
2023-01-23,Regular,15.4
2023-01-23,Regular,55.5
2023-01-23,Regular,25.9
2023-01-23,Regular,56.7
2023-01-23,Confort,12.9
2023-01-23,Económica,17.8
2023-01-23,Confort,88.1
2023-01-23,Económica,20.4
2023-01-23,Confort,83.1
2023-01-23,Económica,23.2
2023-01-23,Regular,51.5
2023-01-23,Regular,57.8
2023-01-23,Confort,39.0
2023-01-23,Regular,24.7
2023-01-23,Confort,19.6
2023-01-23,Económica,11.4
2023-01-23,Económica,24.6
2023-01-24,Regular,48.2
2023-01-24,Regular,110.4
2023-01-24,Regular,83.8
2023-01-24,Regular,62.3
2023-01-24,Regular,66.0
2023-01-24,Regular,49.4
2023-01-24,Económica,20.9
2023-01-24,Confort,95.7
2023-01-24,Regular,50.0
2023-01-24,Regular,39.6
2023-01-24,Económica,14.2
2023-01-24,Regular,31.3
2023-01-24,Regular,32.2
2023-01-24,Regular,82.0
2023-01-24,Regular,38.5
2023-01-24,Regular,27.2
2023-01-24,Regular,145.6
2023-01-24,Económica,14.2
2023-01-24,Regular,29.8
2023-01-24,Económica,11.5
2023-01-24,Regular,58.5
2023-01-24,Confort,100.1
2023-01-24,Económica,21.8
2023-01-24,Confort,80.4
2023-01-24,Regular,22.5
2023-01-24,Regular,97.1
2023-01-24,Regular,60.5
2023-01-24,Regular,68.9
2023-01-24,Económica,10.7
2023-01-24,Regular,128.6
2023-01-24,Regular,56.7
2023-01-24,Regular,23.1
2023-01-24,Regular,73.7
2023-01-24,Económica,21.9
2023-01-24,Confort,84.3
2023-01-24,Económica,14.3
2023-01-24,Confort,53.8
2023-01-24,Regular,38.0
2023-01-24,Económica,13.7
2023-01-24,Regular,20.0
2023-01-24,Confort,10.4
2023-01-24,Regular,32.8
2023-01-24,Económica,22.9
2023-01-24,Económica,42.9
2023-01-24,Económica,22.7
2023-01-24,Económica,22.8
2023-01-24,Regular,59.0
2023-01-24,Económica,11.8
2023-01-24,Confort,94.0
2023-01-24,Confort,78.9
2023-01-24,Regular,49.7
2023-01-24,Regular,42.4
2023-01-24,Confort,90.3
2023-01-24,Económica,17.4
2023-01-24,Económica,13.0
2023-01-24,Económica,19.9
2023-01-24,Confort,67.0
2023-01-24,Económica,11.3
2023-01-24,Regular,41.5
2023-01-24,Confort,204.2
2023-01-24,Regular,79.7
2023-01-24,Confort,36.6
2023-01-24,Económica,12.4
2023-01-24,Regular,74.1
2023-01-24,Regular,42.9
2023-01-24,Económica,14.4
2023-01-24,Económica,13.6
2023-01-24,Confort,96.6
2023-01-24,Regular,49.9
2023-01-24,Regular,73.7
2023-01-24,Regular,86.1
2023-01-24,Económica,40.6
2023-01-24,Económica,36.3
2023-01-24,Económica,30.3
2023-01-24,Económica,23.7
2023-01-25,Regular,36.8
2023-01-25,Regular,79.9
2023-01-25,Regular,53.3
2023-01-25,Regular,114.9
2023-01-25,Regular,37.6
