Nro pedido,ITEM,Cantidad,Latitud,Longitud,Fecha_pedido,fecha_embarque,fecha_recepcion,fecha_bodega,fecha_entrega
388,114,2,-12.124615,-76.993982,20230204,20230205.0,,,
389,2,2,-11.914338,-77.049018,20230119,20230125.0,20230205.0,,
390,63,4,-11.885549,-77.0733,20230129,20230205.0,20230214.0,20230218.0,
391,117,4,-11.853711,-77.125587,20230210,20230217.0,,,
392,2,3,-11.927233,-77.054898,20230217,20230219.0,,,
393,100,4,-11.884762,-77.069153,20230124,20230127.0,20230201.0,20230204.0,
394,39,2,-11.853952,-77.124969,20230203,20230204.0,,,
395,17,1,-11.950009,-77.049946,20230131,20230204.0,20230208.0,20230213.0,
396,51,2,-11.898828,-77.142102,20230208,20230213.0,,,
397,88,4,-11.950057,-77.049993,20230214,20230215.0,20230219.0,,
398,22,1,-12.091733,-77.069236,20230217,,,,
399,30,2,-12.034766,-77.050118,20230117,20230122.0,20230205.0,20230210.0,20230216.0
400,7,4,-12.092828,-77.068591,20230123,20230130.0,20230211.0,20230213.0,20230218.0
401,73,4,-12.077014,-76.998011,20230105,20230108.0,20230122.0,20230127.0,20230131.0
402,78,1,-12.008153,-77.012432,20230116,20230121.0,20230127.0,20230201.0,
403,71,2,-12.092691,-77.068646,20230122,20230128.0,20230206.0,20230209.0,
404,31,3,-12.032685,-77.058812,20230207,20230208.0,,,
405,87,1,-11.858338,-77.075382,20230204,20230205.0,,,
406,103,2,-11.971358,-77.067757,20230120,20230126.0,20230202.0,20230203.0,
407,102,2,-11.899669,-77.039408,20230211,20230212.0,,,
408,23,1,-12.093073,-77.068752,20230207,20230210.0,20230212.0,20230213.0,
409,16,3,-12.076572,-77.012096,20230115,20230119.0,20230120.0,20230124.0,20230131.0
410,98,5,-12.094653,-77.067712,20230119,20230126.0,20230203.0,,
411,42,4,-11.97094,-77.068648,20230114,20230117.0,20230128.0,20230130.0,20230202.0
412,69,1,-11.858663,-77.074817,20230123,20230124.0,20230205.0,,
413,77,1,-12.075341,-77.016702,20230130,20230203.0,20230214.0,20230215.0,
414,53,1,-11.898398,-77.043287,20230123,20230130.0,20230213.0,20230214.0,
415,39,2,-11.971408,-77.070803,20230131,20230201.0,,,
416,13,3,-11.859279,-77.074655,20230214,20230217.0,20230218.0,,
417,114,3,-12.03305,-77.059074,20230201,,,,
418,11,2,-12.090147,-77.072868,20230205,20230210.0,,,
419,62,5,-11.971385,-77.070217,20230129,20230202.0,20230209.0,,
420,39,5,-11.971636,-77.070124,20230130,20230201.0,20230215.0,,
421,41,5,-11.860572,-77.073981,20230122,20230126.0,20230204.0,,
422,86,1,-12.031854,-77.063308,20230202,20230205.0,20230208.0,20230213.0,20230220.0
423,9,1,-11.968722,-77.004737,20230202,,,,
424,68,2,-12.061414,-77.015048,20230214,20230217.0,,,
425,102,2,-11.93,-77.038224,20230205,20230212.0,20230213.0,,
426,95,2,-12.032183,-77.063741,20230121,20230124.0,20230125.0,20230128.0,20230131.0
427,115,2,-12.195574,-76.958898,20230203,20230207.0,,,
428,97,1,-12.062929,-77.013285,20230212,,,,
429,108,2,-12.040935,-77.09731,20230109,20230116.0,20230127.0,20230201.0,20230203.0
430,70,3,-11.969501,-77.072339,20230217,20230220.0,,,
431,62,5,-12.031255,-77.085036,20230204,20230207.0,,,
432,90,1,-12.013948,-76.900801,20230123,20230129.0,20230211.0,20230215.0,
433,67,1,-11.966557,-77.069278,20230206,20230209.0,20230212.0,20230215.0,
434,69,2,-12.195918,-76.95641,20230211,20230212.0,,,
435,62,1,-11.915876,-77.058442,20230207,20230208.0,20230211.0,20230214.0,
436,60,3,-11.975865,-76.991544,20230207,20230209.0,20230214.0,20230217.0,20230220.0
437,109,5,-11.975927,-76.991427,20230209,20230216.0,,,
438,109,2,-11.875702,-77.014207,20230201,20230204.0,20230206.0,20230211.0,
439,25,5,-12.023909,-77.104102,20230215,,,,
440,49,4,-12.008755,-76.897379,20230205,20230211.0,20230214.0,20230218.0,
441,11,5,-12.009826,-76.896496,20230204,,,,
442,23,1,-11.974252,-76.989393,20230206,20230211.0,,,
443,39,2,-12.06531,-77.010412,20230131,20230203.0,20230215.0,,
444,84,2,-11.965262,-77.071833,20230205,20230210.0,20230211.0,,
445,47,2,-12.004946,-76.88922,20230210,20230216.0,,,
446,4,6,-12.066205,-77.011144,20230115,20230118.0,20230131.0,,
447,96,4,-12.208571,-76.94602,20230215,20230216.0,,,
448,58,3,-11.969999,-77.079499,20230213,,,,
449,33,1,-11.909556,-77.033491,20230217,,,,
450,103,1,-11.977455,-77.11989,20230121,20230123.0,20230131.0,,
451,10,3,-12.013922,-76.900969,20230121,20230123.0,20230126.0,20230131.0,
452,2,1,-12.01942,-77.082316,20230202,20230209.0,20230218.0,,
453,79,2,-11.967883,-77.07578,20230214,20230218.0,,,
454,95,2,-12.124674,-76.994017,20230208,20230209.0,,,
455,102,1,-11.965545,-77.07826,20230120,20230126.0,20230205.0,20230206.0,20230207.0
456,96,2,-12.019571,-77.082268,20230204,,,,
457,52,1,-12.208742,-76.946462,20230121,20230123.0,20230129.0,20230201.0,
458,33,1,-11.937636,-77.063833,20230213,,,,
459,31,2,-11.965403,-77.08129,20230209,20230215.0,20230219.0,,
460,38,5,-11.974395,-76.989325,20230205,,,,
461,56,1,-11.847476,-77.00056,20230126,20230202.0,20230211.0,,
462,111,3,-12.067085,-77.012875,20230210,,,,
463,33,3,-11.978682,-77.123188,20230130,20230203.0,20230207.0,20230211.0,20230218.0
464,90,3,-11.973167,-76.986832,20230207,20230214.0,20230215.0,,
465,120,3,-12.012243,-76.903295,20230202,20230204.0,20230211.0,20230213.0,20230216.0
466,103,2,-11.84768,-77.000817,20230201,20230205.0,20230208.0,20230210.0,20230215.0
467,58,2,-12.070885,-77.012811,20230130,20230204.0,,,
468,47,3,-12.020511,-77.08171,20230202,,,,
469,8,3,-11.945708,-77.050144,20230203,20230205.0,20230208.0,20230209.0,20230211.0
470,63,4,-12.20849,-76.946206,20230203,20230206.0,20230208.0,20230210.0,20230214.0
471,25,2,-11.979382,-77.114266,20230216,20230217.0,,,
472,99,2,-11.969576,-77.079955,20230120,20230123.0,20230206.0,20230210.0,
473,49,1,-12.020623,-77.083457,20230209,20230211.0,,,
474,12,2,-12.198949,-76.956921,20230121,20230128.0,20230131.0,20230205.0,20230206.0
475,42,1,-12.01506,-76.906289,20230111,20230114.0,20230126.0,20230128.0,20230202.0
476,93,1,-11.986326,-77.115731,20230205,,,,
477,119,1,-11.96996,-77.080596,20230114,20230119.0,20230127.0,20230201.0,
478,57,3,-11.973275,-76.989596,20230117,20230123.0,20230131.0,,
479,68,2,-11.875439,-77.109743,20230120,20230122.0,20230130.0,20230204.0,20230205.0
480,101,1,-12.021903,-77.083251,20230121,20230127.0,20230208.0,20230213.0,
481,15,2,-11.851254,-77.002612,20230125,20230129.0,20230130.0,20230131.0,
482,57,2,-12.01742,-76.922478,20230201,20230207.0,,,
483,58,3,-11.970162,-77.080228,20230220,,,,
484,121,3,-12.001371,-77.106597,20230213,20230216.0,,,
485,2,2,-12.023418,-77.084093,20230201,20230203.0,20230212.0,,
486,42,2,-12.069226,-77.013118,20230205,,,,
487,62,6,-11.970571,-77.079174,20230121,20230128.0,20230203.0,20230208.0,20230213.0
488,42,1,-12.007005,-77.100592,20230119,20230126.0,20230127.0,20230131.0,
489,32,3,-12.022929,-77.083404,20230209,20230212.0,,,
490,107,2,-12.067516,-77.017172,20230218,,,,
491,5,4,-11.971252,-77.07787,20230115,20230116.0,20230130.0,20230203.0,20230210.0
492,86,1,-12.005874,-77.099179,20230127,20230130.0,20230202.0,20230205.0,
493,27,1,-12.022901,-77.083336,20230203,20230209.0,20230214.0,20230218.0,
494,104,2,-12.085534,-76.88485,20230213,20230220.0,,,
495,93,3,-11.941215,-77.062257,20230211,20230214.0,,,
496,56,2,-11.969588,-77.063368,20230212,,,,
497,26,2,-12.006004,-77.099499,20230201,20230204.0,20230207.0,,
498,65,4,-11.910686,-77.042889,20230125,20230128.0,20230207.0,20230208.0,
499,15,4,-12.064973,-77.019589,20230129,20230204.0,20230205.0,,
500,75,5,-12.065879,-77.019216,20230124,20230125.0,20230207.0,20230211.0,20230216.0
501,24,3,-12.028397,-77.089539,20230127,20230201.0,20230202.0,20230203.0,
502,80,4,-11.876906,-77.107332,20230206,20230212.0,,,
503,94,5,-11.958871,-76.993928,20230119,20230125.0,20230204.0,20230205.0,20230212.0
504,57,1,-12.084492,-76.878667,20230111,20230113.0,20230123.0,20230128.0,20230203.0
505,114,2,-11.958701,-76.995629,20230206,20230208.0,20230214.0,20230217.0,20230220.0
506,65,1,-12.062327,-77.033,20230128,20230131.0,20230209.0,20230213.0,20230215.0
507,66,3,-12.027936,-77.088792,20230215,20230220.0,,,
508,69,5,-11.879817,-77.125223,20230130,20230201.0,20230211.0,,
509,69,5,-12.08813,-76.869091,20230208,20230211.0,,,
510,120,1,-11.952364,-77.003638,20230201,20230205.0,,,
511,10,2,-12.028769,-77.086706,20230210,20230212.0,20230214.0,,
512,63,1,-11.879027,-77.12569,20230111,20230118.0,20230130.0,20230201.0,
513,22,3,-11.94956,-77.005806,20230216,,,,
514,120,3,-12.089792,-76.872874,20230213,20230220.0,,,
515,32,3,-11.95191,-77.005757,20230212,,,,
516,69,5,-11.920427,-77.061083,20230124,20230126.0,20230205.0,20230207.0,
517,104,1,-12.113944,-77.016263,20230120,20230125.0,20230208.0,,
518,64,2,-11.845135,-77.134909,20230213,,,,
519,20,1,-12.084775,-76.876691,20230120,20230127.0,20230131.0,20230201.0,20230207.0
520,57,1,-11.9553,-77.002742,20230113,20230117.0,20230130.0,20230204.0,20230208.0
521,1,1,-11.847534,-77.133578,20230124,20230125.0,20230203.0,,
522,19,2,-11.913111,-77.019328,20230121,20230123.0,20230130.0,20230131.0,
523,64,1,-12.12456,-76.993974,20230216,,,,
524,110,1,-12.029299,-77.094109,20230131,20230205.0,,,
525,89,5,-11.995777,-77.014827,20230205,,,,
526,117,2,-11.932165,-77.037857,20230122,20230128.0,20230131.0,,
527,101,3,-12.084514,-76.877218,20230117,20230122.0,20230130.0,20230201.0,
528,101,1,-12.004413,-77.012223,20230124,20230126.0,20230131.0,20230201.0,
529,115,5,-12.025283,-77.094018,20230128,20230203.0,20230205.0,20230207.0,20230212.0
530,100,2,-12.024424,-77.091476,20230121,20230122.0,20230202.0,20230204.0,
531,42,5,-11.934431,-77.0462,20230207,,,,
532,31,2,-11.865506,-77.074698,20230203,20230206.0,20230207.0,20230212.0,20230215.0
533,98,5,-12.023934,-77.09239,20230128,20230201.0,20230206.0,20230207.0,20230210.0
534,90,3,-12.022996,-77.094937,20230201,20230206.0,20230208.0,,
535,96,3,-11.865497,-77.074767,20230213,20230220.0,,,
536,73,4,-11.941449,-77.057482,20230209,20230216.0,,,
537,54,2,-11.864679,-77.075001,20230208,20230215.0,,,
538,96,4,-12.194288,-76.985226,20230205,,,,
539,91,3,-11.967049,-77.057725,20230205,,,,
540,37,3,-11.866695,-77.073437,20230216,,,,
541,14,3,-11.915806,-77.046144,20230212,20230219.0,,,
542,31,3,-11.918488,-77.039097,20230117,20230120.0,20230203.0,20230205.0,
543,81,2,-11.84891,-77.156484,20230203,,,,
544,123,1,-12.124624,-76.994013,20230130,20230205.0,,,
545,61,2,-11.937811,-77.070804,20230203,20230208.0,,,
546,59,2,-12.195249,-76.958872,20230202,,,,
547,109,1,-11.897958,-77.051362,20230122,20230127.0,20230202.0,,
548,80,6,-12.026679,-77.072479,20230212,20230213.0,20230214.0,20230219.0,
549,26,2,-12.021094,-77.081283,20230131,,,,
550,65,3,-12.12461,-76.994011,20230209,20230212.0,20230220.0,,
551,13,3,-12.030422,-77.011154,20230128,20230202.0,20230204.0,,
552,78,2,-12.021728,-77.082871,20230201,,,,
553,97,4,-12.074949,-77.082205,20230123,20230128.0,20230204.0,,
554,49,2,-12.022442,-77.083621,20230217,,,,
555,76,4,-12.075282,-77.081589,20230114,20230119.0,20230131.0,,
556,93,2,-12.04199,-76.951976,20230210,,,,
557,81,2,-12.124628,-76.993992,20230118,20230125.0,20230206.0,20230210.0,
558,17,2,-12.020117,-77.085651,20230203,,,,
559,89,5,-12.018223,-77.086325,20230214,20230218.0,,,
560,56,2,-12.039729,-76.952019,20230126,20230201.0,20230203.0,20230207.0,20230208.0
561,109,1,-11.942133,-77.118356,20230206,,,,
562,69,2,-12.124654,-76.994033,20230123,20230128.0,20230206.0,20230207.0,
563,123,6,-12.041531,-76.954468,20230131,,,,
564,64,2,-11.915335,-77.047257,20230207,20230212.0,,,
565,109,3,-11.904973,-77.036961,20230113,20230118.0,20230123.0,20230127.0,20230201.0
566,109,2,-12.01843,-77.076895,20230129,20230201.0,,,
567,101,3,-11.977598,-77.062757,20230120,20230124.0,20230207.0,20230210.0,
568,112,1,-11.937048,-77.132575,20230208,20230210.0,20230213.0,,
569,93,3,-12.041342,-76.956619,20230121,20230125.0,20230203.0,20230208.0,20230210.0
570,115,2,-12.197503,-76.961435,20230127,20230130.0,20230202.0,20230205.0,20230207.0
571,11,4,-11.981872,-77.057902,20230206,20230207.0,20230212.0,20230213.0,20230218.0
572,5,1,-11.926006,-77.039335,20230128,20230131.0,20230206.0,20230207.0,
573,72,2,-12.039624,-76.958754,20230212,20230213.0,20230214.0,20230216.0,20230218.0
574,87,6,-11.979278,-77.05635,20230206,20230208.0,20230215.0,,
575,14,1,-12.1246,-76.993922,20230118,20230120.0,20230129.0,20230201.0,
576,53,2,-11.945917,-77.061873,20230113,20230120.0,20230203.0,20230206.0,
577,5,2,-12.197861,-76.956466,20230115,20230119.0,20230126.0,20230127.0,20230203.0
578,78,1,-11.980174,-77.055719,20230204,20230210.0,20230217.0,,
579,101,1,-12.12463,-76.993917,20230204,,,,
580,95,4,-12.04406,-76.972212,20230206,20230208.0,20230212.0,,
581,52,2,-11.977293,-77.049,20230131,,,,
582,96,2,-12.215587,-76.947436,20230201,20230206.0,20230208.0,20230212.0,20230213.0
583,64,1,-11.943104,-77.059928,20230207,,,,
584,86,3,-11.977664,-77.048707,20230126,20230201.0,20230213.0,,
585,89,2,-12.24151,-76.923373,20230210,20230212.0,20230213.0,20230217.0,
586,7,2,-11.948007,-77.061216,20230220,,,,
587,92,4,-11.979011,-77.046442,20230126,20230127.0,20230208.0,,
588,46,2,-12.23996,-76.920301,20230213,,,,
589,33,3,-12.124575,-76.993946,20230129,20230205.0,20230215.0,20230220.0,
590,21,4,-11.981772,-77.046821,20230218,20230220.0,,,
591,57,3,-12.124556,-76.993951,20230127,20230130.0,20230203.0,20230208.0,20230215.0
592,106,4,-11.93649,-77.052223,20230118,20230125.0,20230129.0,20230131.0,
593,115,1,-11.832273,-77.144746,20230131,20230207.0,20230219.0,,
594,32,1,-12.124556,-76.994005,20230131,20230206.0,20230216.0,,
595,14,4,-11.978969,-77.040231,20230111,20230118.0,20230131.0,,
596,64,1,-12.245413,-76.893039,20230125,20230201.0,,,
597,110,6,-12.075929,-77.095324,20230117,20230118.0,20230131.0,20230202.0,20230203.0
598,52,2,-11.833437,-77.144911,20230122,20230126.0,20230205.0,,
599,61,6,-11.980925,-77.048381,20230122,20230128.0,20230211.0,20230214.0,
600,3,2,-12.246125,-76.897074,20230117,20230121.0,20230203.0,,
601,113,3,-12.06043,-77.097099,20230207,20230209.0,20230218.0,,
602,14,1,-11.97951,-77.050371,20230203,20230204.0,,,
603,97,3,-12.056275,-77.09711,20230128,20230130.0,20230208.0,20230210.0,
604,1,2,-12.124699,-76.993972,20230205,,,,
605,38,4,-11.981779,-77.053371,20230128,20230202.0,20230204.0,20230207.0,20230209.0
606,63,3,-11.832449,-77.141993,20230214,,,,
607,109,6,-12.124569,-76.993894,20230113,20230119.0,20230128.0,20230201.0,20230203.0
608,56,5,-11.837166,-77.139607,20230123,20230124.0,20230131.0,20230205.0,
609,78,2,-11.832203,-77.144104,20230213,,,,
610,93,6,-11.998791,-77.054931,20230114,20230119.0,20230128.0,20230201.0,
611,57,3,-11.988059,-77.082533,20230128,20230202.0,20230203.0,,
612,70,2,-11.830999,-77.14455,20230130,20230205.0,,,
613,84,2,-12.1247,-76.993944,20230214,,,,
614,89,1,-11.988786,-77.082054,20230124,20230129.0,20230202.0,20230205.0,20230207.0
615,88,2,-12.127022,-77.001736,20230202,20230209.0,,,
616,9,4,-12.124688,-76.993888,20230202,20230207.0,20230219.0,,
617,49,1,-11.986957,-77.083793,20230125,20230129.0,20230206.0,20230209.0,
618,77,3,-11.986308,-77.09033,20230120,20230125.0,20230208.0,,
619,90,5,-11.828413,-77.146482,20230206,20230210.0,,,
620,71,2,-11.96032,-77.050211,20230124,20230126.0,20230209.0,,
621,13,2,-12.025015,-77.101132,20230118,20230123.0,20230205.0,20230210.0,
622,57,4,-11.874973,-77.081429,20230215,20230217.0,20230218.0,20230219.0,
623,51,2,-12.022445,-77.101534,20230118,20230120.0,20230202.0,20230207.0,20230211.0
624,31,1,-11.831209,-77.147488,20230131,20230202.0,20230215.0,20230218.0,
625,50,2,-12.084426,-76.878526,20230213,20230216.0,,,
626,87,4,-11.871613,-77.086572,20230119,20230125.0,20230208.0,20230210.0,20230213.0
627,100,3,-12.024885,-77.100863,20230206,20230211.0,20230216.0,,
628,14,6,-11.925653,-77.052962,20230131,20230202.0,,,
629,3,5,-11.870004,-77.091873,20230129,20230203.0,,,
630,76,1,-11.984418,-77.098416,20230204,20230207.0,20230215.0,20230219.0,
631,9,2,-12.025589,-77.101295,20230118,20230122.0,20230203.0,20230207.0,
632,67,5,-12.124611,-76.993855,20230123,20230125.0,20230201.0,,
633,99,2,-11.832063,-77.146276,20230207,20230211.0,,,
634,7,3,-11.98592,-77.098598,20230202,,,,
635,109,1,-11.874905,-77.088215,20230122,20230123.0,20230201.0,20230206.0,20230208.0
636,62,1,-11.831442,-77.145884,20230214,,,,
637,100,1,-12.027201,-77.099741,20230205,,,,
638,13,2,-11.986491,-77.100092,20230124,20230126.0,20230202.0,20230204.0,20230210.0
639,16,2,-11.831583,-77.145479,20230212,20230215.0,,,
640,45,2,-12.084387,-76.876936,20230204,20230209.0,,,
641,51,5,-11.876254,-77.085273,20230207,20230212.0,20230213.0,20230214.0,
642,71,3,-11.832386,-77.14522,20230210,20230212.0,20230213.0,20230214.0,
643,69,3,-12.027127,-77.099856,20230203,20230207.0,20230211.0,,
644,34,1,-11.982472,-77.10247,20230129,20230203.0,20230211.0,,
645,86,2,-12.088112,-76.869278,20230206,,,,
646,98,3,-11.898384,-77.043301,20230126,20230201.0,20230210.0,,
647,79,1,-11.898947,-77.142212,20230202,20230205.0,20230211.0,20230214.0,
648,113,4,-12.02684,-77.098782,20230202,20230206.0,,,
649,83,1,-11.876509,-77.074865,20230203,20230208.0,20230210.0,20230211.0,
650,121,2,-12.187847,-77.017743,20230215,,,,
651,25,4,-12.005358,-77.052428,20230209,,,,
652,88,3,-12.029356,-77.096572,20230215,,,,
653,98,2,-12.089771,-76.872748,20230210,20230211.0,20230213.0,,
654,93,3,-11.891483,-77.072841,20230202,,,,
655,81,1,-12.194412,-77.002992,20230115,20230121.0,20230202.0,,
656,112,1,-12.124566,-76.993954,20230125,20230201.0,,,
657,97,4,-11.890091,-77.06872,20230210,,,,
658,45,1,-12.124722,-76.993877,20230128,20230203.0,20230205.0,,
659,8,2,-11.887745,-77.069853,20230126,20230130.0,20230131.0,20230201.0,
660,10,2,-12.124739,-76.994023,20230131,20230206.0,,,
661,65,6,-12.124698,-76.99391,20230202,,,,
662,17,3,-11.879847,-77.072056,20230131,20230203.0,20230212.0,20230216.0,
663,32,2,-12.124615,-76.993979,20230130,20230131.0,20230204.0,20230209.0,
664,96,1,-11.907137,-77.045791,20230212,,,,
665,77,1,-11.931154,-77.059862,20230110,20230116.0,20230127.0,20230129.0,20230203.0
666,92,4,-12.140382,-76.975556,20230213,20230217.0,,,
667,80,3,-12.113278,-76.972981,20230129,20230203.0,20230206.0,20230208.0,20230213.0
668,58,1,-11.907121,-77.045828,20230123,20230128.0,20230204.0,,
669,70,3,-12.151923,-76.989467,20230107,20230111.0,20230123.0,20230127.0,20230202.0
670,114,6,-12.157436,-76.992745,20230125,20230130.0,20230210.0,,
671,66,3,-12.15686,-76.992884,20230115,20230121.0,20230128.0,20230129.0,20230205.0
672,20,3,-12.006228,-77.005806,20230110,20230117.0,20230129.0,20230203.0,
673,48,1,-12.006369,-77.005982,20230130,20230206.0,,,
674,31,1,-12.164181,-76.996596,20230125,20230127.0,20230207.0,20230208.0,
675,21,6,-12.170921,-77.008837,20230214,,,,
676,122,2,-12.170014,-77.008053,20230209,20230216.0,,,
677,76,2,-11.902738,-77.058135,20230113,20230116.0,20230124.0,20230129.0,20230202.0
678,99,1,-12.08904,-77.02635,20230210,20230216.0,20230219.0,,
679,3,2,-11.95164,-76.981506,20230123,20230128.0,20230203.0,20230206.0,20230208.0
680,113,6,-12.184864,-76.998317,20230131,,,,
681,116,1,-11.926556,-77.055183,20230118,20230122.0,20230130.0,20230202.0,20230204.0
682,22,3,-11.943994,-76.974654,20230122,20230123.0,20230202.0,20230203.0,20230207.0
683,61,4,-11.944021,-76.97452,20230129,20230131.0,20230203.0,,
684,9,2,-11.943427,-76.981538,20230112,20230119.0,20230201.0,20230204.0,
685,51,2,-11.943136,-76.98198,20230121,20230126.0,20230209.0,20230210.0,
686,58,2,-11.940772,-76.986271,20230129,20230205.0,,,
687,58,1,-11.943328,-76.982578,20230126,20230127.0,20230210.0,20230211.0,
688,108,5,-11.968724,-76.981386,20230124,20230128.0,20230130.0,20230201.0,20230203.0
689,15,4,-11.968419,-77.005074,20230217,,,,
690,28,1,-11.984013,-77.008454,20230124,20230129.0,20230131.0,20230201.0,20230207.0
691,112,6,-11.993052,-77.009135,20230216,20230218.0,,,
692,70,4,-12.003072,-77.007677,20230130,20230202.0,20230215.0,,
693,50,2,-11.979129,-77.001472,20230116,20230121.0,20230201.0,20230204.0,20230211.0
694,121,1,-11.944587,-76.971449,20230112,20230119.0,20230201.0,20230206.0,20230209.0
695,65,4,-11.936293,-77.077229,20230126,20230127.0,20230203.0,,
696,1,3,-12.028017,-77.011132,20230112,20230118.0,20230124.0,20230129.0,20230205.0
697,52,3,-11.847368,-77.126491,20230118,20230123.0,20230130.0,20230131.0,20230207.0
698,103,2,-12.039315,-76.967619,20230122,20230128.0,20230210.0,20230214.0,20230215.0
699,115,3,-12.039515,-76.967129,20230121,20230128.0,20230202.0,20230204.0,20230207.0
700,83,1,-12.024897,-76.998676,20230128,20230203.0,20230210.0,20230213.0,20230219.0
701,121,2,-12.038766,-76.96659,20230210,,,,
702,31,5,-11.977754,-77.06929,20230220,,,,
703,79,3,-12.030566,-77.065015,20230130,20230205.0,20230211.0,20230214.0,20230217.0
704,28,1,-12.037669,-76.96597,20230209,20230213.0,,,
705,5,3,-11.955133,-77.060856,20230122,20230123.0,20230203.0,,
706,109,2,-12.038109,-76.965547,20230217,,,,
707,106,1,-12.038388,-76.966246,20230212,20230218.0,,,
